"USER_ID"	"Party"	"Age_group"	"NumSurveyAns"	"Gender"	"Income"	"HouseholdStatus"	"EducationLevel"	"Q109244"	"Q115611"	"Q98197"	"Q113181"	"Q98869"	"Q101163"	"Q99480"	"Q105840"	"Q116881"	"Q120379"	"Q120472"	"Q106272"	"Q115899"	"Q119851"	"Q121699"	"Q110740"
1417	"Democrat"	"(44,64]"	29	"Male"	"$75,000 - $100,000"	"Married (w/kids)"	"High School Diploma"	"dnr"	"dnr"	"Yes"	"dnr"	"Yes"	"Dad"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"PC"
1418	"Democrat"	"(18,44]"	56	"Male"	"$25,001 - $50,000"	"Single (no kids)"	"Bachelor's Degree"	"No"	"dnr"	"Yes"	"dnr"	"Yes"	"Dad"	"Yes"	"No"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"No"	"dnr"	"Mac"
1419	"Republican"	"(44,64]"	101	"Male"	"$50,000 - $74,999"	"Single (no kids)"	"Bachelor's Degree"	"No"	"Yes"	"No"	"No"	"Yes"	"Dad"	"No"	"Yes"	"Happy"	"No"	"Science"	"Yes"	"Circumstances"	"No"	"Yes"	"PC"
1420	"Republican"	"(64,90]"	97	"Male"	"$50,000 - $74,999"	"Married (no kids)"	"High School Diploma"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Mom"	"Yes"	"Yes"	"Right"	"No"	"Science"	"Yes"	"Circumstances"	"No"	"No"	"Mac"
1422	"Democrat"	"(18,44]"	101	"Female"	"$50,000 - $74,999"	"Married (w/kids)"	"Associate's Degree"	"No"	"No"	"Yes"	"No"	"Yes"	"Dad"	"No"	"No"	"Happy"	"No"	"Science"	"Yes"	"Me"	"No"	"No"	"PC"
1423	"Democrat"	"(18,44]"	98	"Female"	"$75,000 - $100,000"	"Single (no kids)"	"Bachelor's Degree"	"No"	"No"	"No"	"No"	"Yes"	"Mom"	"No"	"Yes"	"Happy"	"No"	"Science"	"No"	"Circumstances"	"No"	"Yes"	"PC"
1424	"Republican"	"(18,44]"	62	"Male"	"$75,000 - $100,000"	"Married (w/kids)"	"Bachelor's Degree"	"No"	"Yes"	"No"	"No"	"Yes"	"Dad"	"Yes"	"No"	"dnr"	"dnr"	"dnr"	"Yes"	"Me"	"dnr"	"dnr"	"PC"
1425	"Republican"	"(18,44]"	94	"Female"	"$75,000 - $100,000"	"Married (w/kids)"	"dnr"	"No"	"No"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"Yes"	"Science"	"Yes"	"Circumstances"	"Yes"	"No"	"dnr"
1426	"Democrat"	"(64,90]"	23	"Male"	"$75,000 - $100,000"	"Single (no kids)"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"
1428	"Democrat"	"(64,90]"	58	"Male"	"$100,001 - $150,000"	"Married (w/kids)"	"High School Diploma"	"dnr"	"No"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"Happy"	"No"	"Science"	"dnr"	"Circumstances"	"Yes"	"Yes"	"PC"
1430	"Republican"	"(44,64]"	90	"Male"	"over $150,000"	"Married (w/kids)"	"High School Diploma"	"No"	"No"	"dnr"	"dnr"	"Yes"	"Dad"	"Yes"	"Yes"	"Happy"	"No"	"Science"	"Yes"	"Me"	"Yes"	"Yes"	"PC"
1432	"Democrat"	"(18,44]"	19	"Male"	"over $150,000"	"Married (no kids)"	"Bachelor's Degree"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Mac"
1433	"Republican"	"(44,64]"	101	"Male"	"$75,000 - $100,000"	"Married (w/kids)"	"dnr"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"Yes"	"Happy"	"No"	"Science"	"Yes"	"Me"	"No"	"Yes"	"PC"
1434	"Democrat"	"(18,44]"	80	"Male"	"$25,001 - $50,000"	"Single (no kids)"	"Associate's Degree"	"No"	"No"	"No"	"dnr"	"No"	"dnr"	"Yes"	"No"	"dnr"	"No"	"dnr"	"Yes"	"Me"	"Yes"	"Yes"	"PC"
1435	"Republican"	"(64,90]"	78	"Female"	"$75,000 - $100,000"	"Single (no kids)"	"dnr"	"No"	"No"	"Yes"	"Yes"	"Yes"	"Mom"	"Yes"	"Yes"	"Happy"	"dnr"	"dnr"	"Yes"	"Circumstances"	"dnr"	"dnr"	"PC"
1436	"Democrat"	"(18,44]"	100	"Female"	"$100,001 - $150,000"	"Single (no kids)"	"Current K-12"	"No"	"No"	"No"	"No"	"Yes"	"Mom"	"Yes"	"No"	"Right"	"No"	"Science"	"No"	"Circumstances"	"Yes"	"No"	"PC"
1437	"Democrat"	"(18,44]"	42	"Male"	"dnr"	"Single (no kids)"	"Current Undergraduate"	"dnr"	"No"	"No"	"No"	"Yes"	"dnr"	"Yes"	"dnr"	"dnr"	"Yes"	"Science"	"dnr"	"Me"	"dnr"	"dnr"	"Mac"
1438	"Republican"	"(18,44]"	99	"Male"	"$50,000 - $74,999"	"Married (no kids)"	"Current Undergraduate"	"No"	"Yes"	"No"	"No"	"Yes"	"Mom"	"Yes"	"Yes"	"Right"	"Yes"	"Science"	"Yes"	"Me"	"No"	"Yes"	"Mac"
1439	"Republican"	"(18,44]"	86	"Male"	"$50,000 - $74,999"	"Single (no kids)"	"Current K-12"	"Yes"	"No"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"No"	"dnr"	"Yes"	"dnr"	"No"	"Circumstances"	"dnr"	"No"	"Mac"
1441	"Republican"	"(18,44]"	101	"Female"	"under $25,000"	"Single (no kids)"	"Current Undergraduate"	"Yes"	"No"	"No"	"No"	"Yes"	"Dad"	"Yes"	"No"	"Right"	"Yes"	"Science"	"No"	"Circumstances"	"Yes"	"Yes"	"PC"
1443	"Republican"	"(18,44]"	22	"Male"	"$100,001 - $150,000"	"Married (no kids)"	"High School Diploma"	"dnr"	"Yes"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Me"	"dnr"	"dnr"	"dnr"
1444	"Republican"	"(18,44]"	101	"Male"	"over $150,000"	"Married (w/kids)"	"Master's Degree"	"No"	"No"	"Yes"	"Yes"	"Yes"	"Dad"	"No"	"No"	"Happy"	"Yes"	"Science"	"Yes"	"Circumstances"	"No"	"Yes"	"PC"
1445	"Republican"	"(18,44]"	100	"Male"	"$25,001 - $50,000"	"Married (w/kids)"	"High School Diploma"	"No"	"No"	"No"	"No"	"Yes"	"Dad"	"Yes"	"No"	"Right"	"No"	"Science"	"Yes"	"Me"	"No"	"Yes"	"Mac"
1447	"Democrat"	"(18,44]"	56	"Female"	"$50,000 - $74,999"	"Single (no kids)"	"Bachelor's Degree"	"No"	"No"	"dnr"	"No"	"dnr"	"Dad"	"dnr"	"Yes"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"Mac"
1448	"Republican"	"(18,44]"	64	"Male"	"$75,000 - $100,000"	"Single (w/kids)"	"Associate's Degree"	"No"	"dnr"	"No"	"No"	"No"	"Dad"	"Yes"	"Yes"	"Right"	"dnr"	"dnr"	"Yes"	"dnr"	"No"	"dnr"	"dnr"
1449	"Democrat"	"(18,44]"	72	"Female"	"$25,001 - $50,000"	"Single (no kids)"	"Bachelor's Degree"	"dnr"	"dnr"	"Yes"	"Yes"	"dnr"	"Mom"	"No"	"Yes"	"Happy"	"No"	"Art"	"No"	"Me"	"Yes"	"Yes"	"Mac"
1450	"Republican"	"(18,44]"	68	"Male"	"$25,001 - $50,000"	"Single (no kids)"	"Associate's Degree"	"dnr"	"No"	"No"	"dnr"	"No"	"Dad"	"Yes"	"dnr"	"dnr"	"No"	"Science"	"Yes"	"dnr"	"Yes"	"Yes"	"dnr"
1453	"Democrat"	"(18,44]"	93	"Male"	"under $25,000"	"Single (no kids)"	"Associate's Degree"	"No"	"Yes"	"No"	"No"	"Yes"	"Mom"	"Yes"	"No"	"dnr"	"No"	"Science"	"Yes"	"Me"	"Yes"	"Yes"	"PC"
1454	"Republican"	"(18,44]"	99	"Male"	"$50,000 - $74,999"	"Married (no kids)"	"Bachelor's Degree"	"No"	"No"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"No"	"Right"	"Yes"	"Science"	"Yes"	"Circumstances"	"No"	"No"	"Mac"
1455	"Republican"	"(18,44]"	101	"Male"	"dnr"	"Single (no kids)"	"Current Undergraduate"	"No"	"Yes"	"No"	"No"	"Yes"	"Dad"	"Yes"	"No"	"Right"	"Yes"	"Science"	"No"	"Me"	"No"	"Yes"	"PC"
1456	"Republican"	"(18,44]"	101	"Male"	"under $25,000"	"Single (no kids)"	"Associate's Degree"	"No"	"Yes"	"No"	"Yes"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"No"	"Art"	"Yes"	"Circumstances"	"Yes"	"Yes"	"PC"
1457	"Democrat"	"(18,44]"	2	"Female"	"$50,000 - $74,999"	"Single (no kids)"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
1458	"Democrat"	"(64,90]"	101	"Male"	"over $150,000"	"Married (no kids)"	"Doctoral Degree"	"Yes"	"Yes"	"No"	"No"	"No"	"Mom"	"No"	"No"	"Right"	"Yes"	"Science"	"Yes"	"Me"	"No"	"Yes"	"Mac"
1459	"Republican"	"(18,44]"	33	"Female"	"$25,001 - $50,000"	"Single (no kids)"	"Bachelor's Degree"	"dnr"	"No"	"dnr"	"No"	"No"	"dnr"	"dnr"	"dnr"	"Right"	"dnr"	"dnr"	"dnr"	"Circumstances"	"dnr"	"dnr"	"PC"
1460	"Democrat"	"(44,64]"	76	"Male"	"$100,001 - $150,000"	"Domestic Partners (no kids)"	"dnr"	"Yes"	"No"	"No"	"Yes"	"Yes"	"Mom"	"Yes"	"Yes"	"dnr"	"Yes"	"Art"	"Yes"	"Circumstances"	"No"	"Yes"	"Mac"
1461	"Republican"	"(44,64]"	25	"Female"	"$50,000 - $74,999"	"Domestic Partners (no kids)"	"High School Diploma"	"dnr"	"No"	"dnr"	"No"	"dnr"	"Mom"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Me"	"dnr"	"dnr"	"dnr"
1462	"Democrat"	"(18,44]"	40	"Male"	"dnr"	"Single (no kids)"	"Master's Degree"	"dnr"	"No"	"No"	"No"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"Circumstances"	"Yes"	"Yes"	"dnr"
1463	"Republican"	"(18,44]"	64	"Male"	"$25,001 - $50,000"	"Single (no kids)"	"Current Undergraduate"	"dnr"	"No"	"No"	"dnr"	"Yes"	"Mom"	"Yes"	"No"	"Happy"	"Yes"	"Art"	"Yes"	"Me"	"No"	"dnr"	"dnr"
1465	"Republican"	"(18,44]"	101	"Male"	"$100,001 - $150,000"	"Single (no kids)"	"Bachelor's Degree"	"Yes"	"No"	"No"	"No"	"No"	"Dad"	"Yes"	"No"	"Right"	"No"	"Art"	"No"	"Circumstances"	"Yes"	"Yes"	"PC"
1466	"Democrat"	"(44,64]"	61	"Male"	"$75,000 - $100,000"	"Married (w/kids)"	"High School Diploma"	"dnr"	"No"	"No"	"No"	"Yes"	"dnr"	"Yes"	"Yes"	"dnr"	"dnr"	"dnr"	"Yes"	"Circumstances"	"dnr"	"dnr"	"dnr"
1467	"Democrat"	"(64,90]"	97	"Female"	"$25,001 - $50,000"	"Married (no kids)"	"dnr"	"No"	"Yes"	"No"	"No"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"No"	"Science"	"Yes"	"Me"	"Yes"	"Yes"	"PC"
1468	"Democrat"	"(18,44]"	84	"Male"	"$75,000 - $100,000"	"Married (w/kids)"	"Bachelor's Degree"	"No"	"No"	"No"	"No"	"No"	"Mom"	"No"	"Yes"	"Happy"	"No"	"Science"	"Yes"	"Me"	"dnr"	"Yes"	"Mac"
1469	"Democrat"	"(18,44]"	60	"Male"	"$50,000 - $74,999"	"Married (no kids)"	"dnr"	"dnr"	"Yes"	"No"	"dnr"	"No"	"Dad"	"Yes"	"dnr"	"Happy"	"dnr"	"dnr"	"No"	"dnr"	"Yes"	"dnr"	"dnr"
1470	"Republican"	"(18,44]"	101	"Male"	"$50,000 - $74,999"	"Single (no kids)"	"Associate's Degree"	"No"	"Yes"	"No"	"No"	"Yes"	"Dad"	"Yes"	"Yes"	"Right"	"No"	"Science"	"Yes"	"Me"	"Yes"	"Yes"	"PC"
1471	"Democrat"	"(44,64]"	100	"Male"	"over $150,000"	"Married (no kids)"	"Bachelor's Degree"	"No"	"Yes"	"No"	"No"	"No"	"Dad"	"No"	"No"	"Happy"	"No"	"Science"	"Yes"	"Me"	"Yes"	"Yes"	"PC"
1475	"Democrat"	"(18,44]"	100	"Male"	"$25,001 - $50,000"	"Single (no kids)"	"Bachelor's Degree"	"No"	"Yes"	"No"	"No"	"No"	"dnr"	"No"	"No"	"Right"	"Yes"	"Art"	"Yes"	"Circumstances"	"No"	"Yes"	"Mac"
1476	"Democrat"	"(18,44]"	85	"Female"	"over $150,000"	"Married (w/kids)"	"Doctoral Degree"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Mom"	"Yes"	"Yes"	"Happy"	"Yes"	"Science"	"Yes"	"Me"	"dnr"	"Yes"	"Mac"
1477	"Republican"	"(18,44]"	80	"Male"	"dnr"	"dnr"	"Current K-12"	"No"	"No"	"dnr"	"No"	"Yes"	"dnr"	"Yes"	"dnr"	"Happy"	"Yes"	"Science"	"Yes"	"Me"	"No"	"No"	"PC"
1478	"Democrat"	"(44,64]"	101	"Male"	"dnr"	"Married (w/kids)"	"dnr"	"No"	"Yes"	"No"	"No"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"No"	"Science"	"Yes"	"Me"	"Yes"	"Yes"	"PC"
1479	"Democrat"	"(18,44]"	38	"Female"	"over $150,000"	"Single (no kids)"	"Current Undergraduate"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Happy"	"Yes"	"Art"	"dnr"	"dnr"	"No"	"Yes"	"dnr"
1480	"Democrat"	"(18,44]"	84	"Male"	"under $25,000"	"Single (no kids)"	"Bachelor's Degree"	"No"	"Yes"	"No"	"No"	"No"	"Dad"	"Yes"	"Yes"	"Happy"	"Yes"	"Science"	"No"	"Me"	"No"	"dnr"	"PC"
1481	"Republican"	"(18,44]"	38	"Female"	"$100,001 - $150,000"	"Married (w/kids)"	"Bachelor's Degree"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"Mom"	"No"	"Yes"	"dnr"	"No"	"dnr"	"No"	"dnr"	"dnr"	"Yes"	"dnr"
1482	"Republican"	"(18,44]"	65	"Female"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"No"	"No"	"dnr"	"dnr"	"Yes"	"Yes"	"Right"	"No"	"dnr"	"No"	"dnr"	"dnr"	"Yes"	"PC"
1483	"Republican"	"(44,64]"	8	"Male"	"$100,001 - $150,000"	"Married (w/kids)"	"Master's Degree"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"Dad"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"PC"
1485	"Democrat"	"(0,18]"	19	"Female"	"$50,000 - $74,999"	"Single (no kids)"	"Current K-12"	"No"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Circumstances"	"dnr"	"dnr"	"dnr"
1486	"Democrat"	"(64,90]"	101	"Female"	"over $150,000"	"Married (w/kids)"	"Master's Degree"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Mom"	"Yes"	"No"	"Happy"	"No"	"Art"	"Yes"	"Me"	"Yes"	"Yes"	"PC"
1487	"Republican"	"(18,44]"	101	"Female"	"$50,000 - $74,999"	"Married (no kids)"	"Bachelor's Degree"	"Yes"	"No"	"No"	"No"	"Yes"	"Mom"	"No"	"Yes"	"Happy"	"No"	"Art"	"Yes"	"Me"	"No"	"Yes"	"Mac"
1488	"Democrat"	"(44,64]"	101	"Male"	"$100,001 - $150,000"	"Married (w/kids)"	"Bachelor's Degree"	"Yes"	"No"	"Yes"	"Yes"	"Yes"	"Mom"	"Yes"	"Yes"	"Happy"	"No"	"Science"	"Yes"	"Me"	"No"	"Yes"	"PC"
1489	"Republican"	"(64,90]"	97	"Male"	"dnr"	"Married (w/kids)"	"Associate's Degree"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"No"	"Science"	"Yes"	"Me"	"No"	"No"	"PC"
1491	"Democrat"	"(18,44]"	101	"Female"	"$50,000 - $74,999"	"Single (no kids)"	"Current K-12"	"Yes"	"No"	"No"	"No"	"No"	"Dad"	"No"	"No"	"Happy"	"Yes"	"Science"	"No"	"Circumstances"	"Yes"	"No"	"Mac"
1492	"Democrat"	"(18,44]"	58	"Male"	"dnr"	"Single (no kids)"	"dnr"	"Yes"	"Yes"	"dnr"	"Yes"	"Yes"	"Mom"	"dnr"	"Yes"	"Right"	"dnr"	"dnr"	"Yes"	"dnr"	"Yes"	"dnr"	"dnr"
1493	"Republican"	"(18,44]"	96	"Male"	"over $150,000"	"Single (no kids)"	"Current K-12"	"No"	"Yes"	"No"	"dnr"	"No"	"Dad"	"Yes"	"Yes"	"Happy"	"Yes"	"Science"	"No"	"Circumstances"	"Yes"	"Yes"	"Mac"
1494	"Republican"	"(44,64]"	95	"Female"	"$50,000 - $74,999"	"Married (no kids)"	"Bachelor's Degree"	"No"	"Yes"	"No"	"No"	"Yes"	"Dad"	"Yes"	"Yes"	"Happy"	"No"	"Science"	"Yes"	"Me"	"No"	"Yes"	"PC"
1495	"Republican"	"(44,64]"	97	"Female"	"over $150,000"	"Married (no kids)"	"dnr"	"No"	"Yes"	"No"	"No"	"No"	"Dad"	"Yes"	"Yes"	"Happy"	"No"	"Science"	"Yes"	"Me"	"No"	"Yes"	"PC"
1496	"Republican"	"(18,44]"	52	"Female"	"dnr"	"dnr"	"dnr"	"No"	"No"	"Yes"	"dnr"	"Yes"	"dnr"	"No"	"Yes"	"Happy"	"dnr"	"dnr"	"No"	"Me"	"dnr"	"dnr"	"dnr"
1498	"Democrat"	"(64,90]"	83	"Male"	"$75,000 - $100,000"	"Married (w/kids)"	"Master's Degree"	"Yes"	"No"	"No"	"No"	"No"	"Mom"	"Yes"	"Yes"	"dnr"	"Yes"	"Art"	"Yes"	"Me"	"Yes"	"Yes"	"PC"
1500	"Republican"	"(44,64]"	101	"Female"	"$100,001 - $150,000"	"Married (w/kids)"	"Bachelor's Degree"	"No"	"Yes"	"No"	"No"	"Yes"	"Dad"	"Yes"	"Yes"	"Right"	"No"	"Science"	"No"	"Me"	"No"	"Yes"	"PC"
1501	"Democrat"	"(18,44]"	101	"Male"	"$75,000 - $100,000"	"Married (w/kids)"	"High School Diploma"	"No"	"No"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"No"	"Science"	"Yes"	"Me"	"Yes"	"No"	"Mac"
1502	"Democrat"	"(18,44]"	96	"Male"	"$75,000 - $100,000"	"Married (no kids)"	"Associate's Degree"	"No"	"Yes"	"dnr"	"No"	"Yes"	"Mom"	"dnr"	"No"	"Happy"	"No"	"Science"	"Yes"	"Circumstances"	"Yes"	"Yes"	"PC"
1504	"Republican"	"(18,44]"	94	"Male"	"$75,000 - $100,000"	"Married (w/kids)"	"Bachelor's Degree"	"No"	"No"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"Yes"	"Science"	"Yes"	"Circumstances"	"No"	"No"	"Mac"
1505	"Republican"	"(18,44]"	95	"Female"	"$50,000 - $74,999"	"Married (w/kids)"	"Bachelor's Degree"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"Yes"	"Happy"	"Yes"	"Art"	"Yes"	"Circumstances"	"Yes"	"Yes"	"Mac"
1506	"Republican"	"(18,44]"	98	"Male"	"$50,000 - $74,999"	"Single (no kids)"	"Current Undergraduate"	"No"	"Yes"	"No"	"No"	"Yes"	"Mom"	"Yes"	"No"	"Right"	"Yes"	"Science"	"Yes"	"Me"	"No"	"Yes"	"PC"
1507	"Republican"	"(44,64]"	100	"Male"	"$75,000 - $100,000"	"Married (w/kids)"	"Bachelor's Degree"	"No"	"Yes"	"No"	"No"	"Yes"	"Dad"	"Yes"	"Yes"	"Right"	"No"	"Science"	"Yes"	"Circumstances"	"No"	"Yes"	"PC"
1508	"Democrat"	"(64,90]"	98	"Male"	"over $150,000"	"Married (w/kids)"	"Master's Degree"	"No"	"No"	"Yes"	"No"	"Yes"	"Mom"	"Yes"	"No"	"Happy"	"Yes"	"Art"	"Yes"	"Circumstances"	"Yes"	"Yes"	"dnr"
1509	"Republican"	"(18,44]"	79	"Male"	"$100,001 - $150,000"	"Single (no kids)"	"Current K-12"	"No"	"No"	"No"	"No"	"No"	"Dad"	"No"	"No"	"Right"	"dnr"	"dnr"	"No"	"Me"	"dnr"	"dnr"	"Mac"
1510	"Democrat"	"(18,44]"	101	"Female"	"under $25,000"	"Single (no kids)"	"High School Diploma"	"Yes"	"No"	"No"	"No"	"Yes"	"Mom"	"Yes"	"No"	"Happy"	"No"	"Art"	"Yes"	"Me"	"Yes"	"Yes"	"PC"
1512	"Republican"	"(18,44]"	94	"Male"	"$75,000 - $100,000"	"Married (w/kids)"	"Bachelor's Degree"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"No"	"dnr"	"Yes"	"Science"	"No"	"Me"	"No"	"No"	"Mac"
1513	"Democrat"	"(18,44]"	66	"Female"	"$25,001 - $50,000"	"Married (w/kids)"	"Bachelor's Degree"	"Yes"	"Yes"	"dnr"	"No"	"dnr"	"Mom"	"dnr"	"No"	"dnr"	"Yes"	"Art"	"Yes"	"dnr"	"No"	"Yes"	"PC"
1514	"Republican"	"(18,44]"	37	"Male"	"over $150,000"	"dnr"	"Current K-12"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Dad"	"dnr"	"No"	"Right"	"dnr"	"Science"	"Yes"	"dnr"	"dnr"	"No"	"Mac"
1515	"Republican"	"(18,44]"	101	"Female"	"under $25,000"	"Single (no kids)"	"Current Undergraduate"	"Yes"	"No"	"No"	"No"	"No"	"Mom"	"No"	"Yes"	"Happy"	"No"	"Science"	"Yes"	"Circumstances"	"Yes"	"Yes"	"Mac"
1517	"Democrat"	"(18,44]"	97	"Male"	"over $150,000"	"Married (w/kids)"	"Master's Degree"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Mom"	"Yes"	"Yes"	"Happy"	"Yes"	"Science"	"Yes"	"Circumstances"	"Yes"	"No"	"Mac"
1518	"Democrat"	"(18,44]"	101	"Male"	"under $25,000"	"Single (no kids)"	"Bachelor's Degree"	"Yes"	"No"	"No"	"No"	"No"	"Mom"	"No"	"No"	"Happy"	"Yes"	"Science"	"No"	"Me"	"No"	"Yes"	"PC"
1519	"Democrat"	"(44,64]"	91	"Male"	"over $150,000"	"Married (w/kids)"	"Bachelor's Degree"	"Yes"	"dnr"	"No"	"No"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"No"	"Science"	"Yes"	"dnr"	"No"	"Yes"	"Mac"
1520	"Democrat"	"(44,64]"	101	"Male"	"over $150,000"	"Married (w/kids)"	"dnr"	"Yes"	"Yes"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"No"	"Science"	"Yes"	"Circumstances"	"Yes"	"Yes"	"PC"
1524	"Democrat"	"(0,18]"	101	"Male"	"dnr"	"Single (no kids)"	"Current K-12"	"Yes"	"No"	"No"	"No"	"Yes"	"Dad"	"No"	"No"	"Happy"	"Yes"	"Art"	"Yes"	"Circumstances"	"Yes"	"No"	"PC"
1525	"Democrat"	"(18,44]"	91	"Male"	"$75,000 - $100,000"	"Single (no kids)"	"Current K-12"	"No"	"No"	"No"	"No"	"No"	"Mom"	"No"	"No"	"Right"	"No"	"Science"	"No"	"Me"	"No"	"dnr"	"PC"
1526	"Republican"	"(18,44]"	101	"Male"	"$25,001 - $50,000"	"Single (no kids)"	"Current Undergraduate"	"No"	"No"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"No"	"Right"	"No"	"Art"	"No"	"Circumstances"	"No"	"Yes"	"Mac"
1527	"Republican"	"(18,44]"	12	"Male"	"over $150,000"	"Single (no kids)"	"Current Undergraduate"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"
1528	"Democrat"	"(18,44]"	101	"Male"	"$25,001 - $50,000"	"Married (w/kids)"	"Associate's Degree"	"Yes"	"Yes"	"No"	"No"	"Yes"	"Dad"	"Yes"	"Yes"	"Happy"	"No"	"Art"	"Yes"	"Me"	"No"	"Yes"	"Mac"
1530	"Republican"	"(18,44]"	98	"Female"	"dnr"	"Single (no kids)"	"Current Undergraduate"	"No"	"No"	"Yes"	"Yes"	"Yes"	"Mom"	"Yes"	"Yes"	"Happy"	"No"	"Art"	"No"	"Circumstances"	"No"	"Yes"	"Mac"
1531	"Democrat"	"(18,44]"	101	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"No"	"Science"	"No"	"Circumstances"	"No"	"No"	"Mac"
1532	"Republican"	"(18,44]"	85	"Male"	"$75,000 - $100,000"	"Married (w/kids)"	"Associate's Degree"	"Yes"	"dnr"	"No"	"dnr"	"Yes"	"Dad"	"Yes"	"dnr"	"Right"	"No"	"Art"	"Yes"	"dnr"	"Yes"	"Yes"	"Mac"
1533	"Democrat"	"(0,18]"	36	"Male"	"$75,000 - $100,000"	"Single (no kids)"	"Current K-12"	"No"	"No"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"Happy"	"dnr"	"dnr"	"dnr"	"Circumstances"	"Yes"	"No"	"Mac"
1534	"Republican"	"(18,44]"	84	"Male"	"under $25,000"	"Single (no kids)"	"Current Undergraduate"	"dnr"	"No"	"No"	"No"	"dnr"	"Dad"	"Yes"	"dnr"	"Right"	"dnr"	"Science"	"Yes"	"Circumstances"	"No"	"Yes"	"PC"
1535	"Republican"	"(44,64]"	99	"Male"	"dnr"	"Single (no kids)"	"dnr"	"No"	"Yes"	"Yes"	"No"	"No"	"Dad"	"Yes"	"Yes"	"Right"	"No"	"Science"	"Yes"	"Me"	"Yes"	"Yes"	"Mac"
1537	"Democrat"	"(44,64]"	88	"Female"	"$50,000 - $74,999"	"Domestic Partners (w/kids)"	"Bachelor's Degree"	"Yes"	"Yes"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"No"	"Science"	"Yes"	"dnr"	"Yes"	"dnr"	"PC"
1538	"Democrat"	"(44,64]"	89	"Male"	"over $150,000"	"Married (w/kids)"	"High School Diploma"	"dnr"	"Yes"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"No"	"Science"	"Yes"	"dnr"	"No"	"Yes"	"PC"
