"USER_ID"	"Party"	"NumSurveyAns"	"YOB"	"Gender"	"Income"	"HouseholdStatus"	"EducationLevel"	"Q109244"	"Q115611"	"Q98197"	"Q113181"	"Q98869"	"Q101163"	"Q99480"	"Q105840"	"Q116881"	"Q120379"	"Q120472"	"Q106272"	"Q115899"	"Q119851"	"Q121699"	"Q110740"	"Q106042"	"Q101596"	"Q102089"	"Q100680"	"Q115195"	"Q122771"	"Q108855"	"Q112478"	"Q107869"	"Q120014"	"Q99716"	"Q118892"	"Q108342"	"Q115390"	"Q106388"	"Q120012"	"Q118232"	"Q100689"	"Q113583"	"Q106389"	"Q98078"	"Q124122"	"Q118237"	"Q96024"	"Q116953"
313	"Republican"	68	1981	"Female"	"$75,000 - $100,000"	"Married (w/kids)"	"dnr"	"dnr"	"No"	"Yes"	"Yes"	"Yes"	"dnr"	"dnr"	"Yes"	"Right"	"dnr"	"dnr"	"Yes"	"Me"	"dnr"	"dnr"	"Mac"	"Yes"	"dnr"	"Rent"	"dnr"	"Yes"	"Public"	"Yes!"	"Yes"	"No"	"dnr"	"dnr"	"dnr"	"In-person"	"Yes"	"No"	"dnr"	"dnr"	"dnr"	"Tunes"	"Yes"	"No"	"dnr"	"dnr"	"Yes"	"Yes"
314	"Republican"	97	1989	"Male"	"under $25,000"	"Single (no kids)"	"Doctoral Degree"	"No"	"Yes"	"No"	"No"	"Yes"	"Dad"	"Yes"	"No"	"Right"	"Yes"	"Science"	"No"	"Circumstances"	"No"	"Yes"	"Mac"	"Yes"	"No"	"Rent"	"No"	"Yes"	"Public"	"Yes!"	"No"	"Yes"	"Yes"	"Yes"	"No"	"In-person"	"No"	"No"	"No"	"Idealist"	"Yes"	"Tunes"	"Yes"	"No"	"No"	"No"	"Yes"	"Yes"
315	"Republican"	73	1996	"Male"	"over $150,000"	"Single (no kids)"	"Current K-12"	"No"	"No"	"No"	"No"	"Yes"	"Dad"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"Yes"	"Me"	"Yes"	"dnr"	"PC"	"Yes"	"No"	"Own"	"Yes"	"Yes"	"dnr"	"Umm..."	"Yes"	"Yes"	"Yes"	"dnr"	"No"	"In-person"	"No"	"No"	"Yes"	"Pragmatist"	"No"	"Tunes"	"Yes"	"Yes"	"dnr"	"Yes"	"No"	"dnr"
316	"Democrat"	96	1964	"Female"	"$50,000 - $74,999"	"Married (w/kids)"	"Bachelor's Degree"	"Yes"	"Yes"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"No"	"Right"	"No"	"Science"	"Yes"	"Circumstances"	"No"	"No"	"PC"	"Yes"	"Yes"	"Own"	"Yes"	"Yes"	"Public"	"Umm..."	"Yes"	"dnr"	"Yes"	"No"	"Yes"	"In-person"	"Yes"	"Yes"	"No"	"Idealist"	"Yes"	"Tunes"	"No"	"No"	"dnr"	"Yes"	"Yes"	"Yes"
317	"Democrat"	68	1961	"Female"	"$50,000 - $74,999"	"Single (no kids)"	"Doctoral Degree"	"dnr"	"Yes"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"Yes"	"dnr"	"Yes"	"Science"	"dnr"	"Me"	"dnr"	"No"	"Mac"	"Yes"	"No"	"Own"	"Yes"	"No"	"Private"	"Yes!"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"Pragmatist"	"Yes"	"Talk"	"dnr"	"Yes"	"dnr"	"Yes"	"Yes"	"Yes"
319	"Republican"	98	1953	"Female"	"$75,000 - $100,000"	"Married (w/kids)"	"dnr"	"No"	"No"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"Yes"	"Happy"	"No"	"Science"	"No"	"Me"	"Yes"	"Yes"	"Mac"	"Yes"	"No"	"Rent"	"Yes"	"Yes"	"Public"	"dnr"	"No"	"No"	"No"	"No"	"No"	"Online"	"No"	"No"	"No"	"Pragmatist"	"No"	"Talk"	"No"	"Yes"	"No"	"No"	"No"	"Yes"
320	"Republican"	101	1990	"Male"	"$75,000 - $100,000"	"Single (no kids)"	"Current Undergraduate"	"No"	"No"	"No"	"No"	"Yes"	"Mom"	"No"	"Yes"	"Right"	"No"	"Science"	"No"	"Circumstances"	"No"	"Yes"	"PC"	"No"	"No"	"Rent"	"No"	"No"	"Public"	"Umm..."	"No"	"No"	"Yes"	"Yes"	"Yes"	"In-person"	"Yes"	"No"	"No"	"Idealist"	"Yes"	"Tunes"	"Yes"	"No"	"Yes"	"Yes"	"Yes"	"Yes"
321	"Democrat"	14	1984	"Female"	"$25,001 - $50,000"	"Married (no kids)"	"Bachelor's Degree"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"
322	"Republican"	50	1995	"Male"	"under $25,000"	"Single (no kids)"	"High School Diploma"	"No"	"dnr"	"No"	"No"	"Yes"	"Mom"	"Yes"	"No"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"Yes"	"Own"	"Yes"	"dnr"	"dnr"	"Umm..."	"Yes"	"No"	"dnr"	"No"	"dnr"	"In-person"	"dnr"	"No"	"dnr"	"dnr"	"Yes"	"Tunes"	"Yes"	"No"	"dnr"	"dnr"	"Yes"	"dnr"
323	"Democrat"	95	1968	"Male"	"over $150,000"	"Married (no kids)"	"Master's Degree"	"Yes"	"Yes"	"Yes"	"No"	"Yes"	"Dad"	"Yes"	"Yes"	"Happy"	"No"	"Science"	"Yes"	"Me"	"Yes"	"Yes"	"PC"	"dnr"	"Yes"	"Own"	"No"	"Yes"	"Public"	"Umm..."	"Yes"	"Yes"	"Yes"	"No"	"No"	"Online"	"Yes"	"Yes"	"No"	"Pragmatist"	"Yes"	"Talk"	"Yes"	"Yes"	"dnr"	"No"	"Yes"	"Yes"
324	"Democrat"	101	1983	"Male"	"$50,000 - $74,999"	"Single (no kids)"	"Bachelor's Degree"	"No"	"Yes"	"No"	"No"	"Yes"	"Mom"	"Yes"	"Yes"	"Happy"	"Yes"	"Science"	"No"	"Me"	"Yes"	"Yes"	"PC"	"No"	"No"	"Rent"	"Yes"	"No"	"Public"	"Umm..."	"Yes"	"Yes"	"No"	"No"	"No"	"In-person"	"Yes"	"No"	"No"	"Idealist"	"No"	"Tunes"	"Yes"	"No"	"Yes"	"No"	"No"	"Yes"
325	"Democrat"	95	1980	"Male"	"$25,001 - $50,000"	"Single (no kids)"	"dnr"	"Yes"	"No"	"No"	"No"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"No"	"Art"	"No"	"Me"	"Yes"	"Yes"	"PC"	"dnr"	"No"	"Rent"	"Yes"	"Yes"	"Public"	"Yes!"	"No"	"dnr"	"Yes"	"No"	"Yes"	"Online"	"No"	"No"	"No"	"Pragmatist"	"No"	"Tunes"	"Yes"	"No"	"dnr"	"Yes"	"dnr"	"No"
326	"Democrat"	98	1997	"Female"	"$100,001 - $150,000"	"Single (no kids)"	"Current K-12"	"Yes"	"No"	"No"	"No"	"Yes"	"Mom"	"No"	"No"	"Happy"	"No"	"Art"	"Yes"	"Circumstances"	"No"	"Yes"	"Mac"	"Yes"	"No"	"Own"	"Yes"	"Yes"	"Public"	"Yes!"	"Yes"	"No"	"Yes"	"No"	"Yes"	"In-person"	"No"	"No"	"No"	"Pragmatist"	"Yes"	"Tunes"	"Yes"	"Yes"	"No"	"No"	"No"	"No"
327	"Democrat"	25	1971	"Male"	"over $150,000"	"Married (w/kids)"	"High School Diploma"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"Dad"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"No"	"dnr"	"dnr"	"Umm..."	"dnr"	"Yes"	"dnr"	"No"	"dnr"	"In-person"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"Talk"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"
328	"Democrat"	89	1959	"Male"	"$100,001 - $150,000"	"Married (w/kids)"	"Bachelor's Degree"	"dnr"	"Yes"	"No"	"No"	"No"	"dnr"	"No"	"No"	"Happy"	"No"	"Science"	"Yes"	"Me"	"Yes"	"Yes"	"PC"	"No"	"No"	"Own"	"No"	"No"	"Public"	"dnr"	"No"	"Yes"	"dnr"	"No"	"Yes"	"dnr"	"No"	"No"	"No"	"Pragmatist"	"No"	"Tunes"	"dnr"	"No"	"No"	"No"	"Yes"	"Yes"
329	"Democrat"	17	1995	"Female"	"$100,001 - $150,000"	"Single (no kids)"	"Current K-12"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Happy"	"dnr"	"dnr"	"dnr"	"Me"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"
330	"Republican"	76	1977	"Female"	"$75,000 - $100,000"	"Married (w/kids)"	"Bachelor's Degree"	"Yes"	"No"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"dnr"	"Happy"	"Yes"	"Art"	"Yes"	"dnr"	"Yes"	"Yes"	"dnr"	"dnr"	"No"	"Rent"	"Yes"	"No"	"dnr"	"Yes!"	"Yes"	"dnr"	"No"	"No"	"Yes"	"In-person"	"dnr"	"Yes"	"No"	"Pragmatist"	"Yes"	"dnr"	"Yes"	"No"	"dnr"	"Yes"	"Yes"	"No"
331	"Republican"	101	1987	"Female"	"$75,000 - $100,000"	"Married (no kids)"	"Master's Degree"	"Yes"	"Yes"	"No"	"No"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"Yes"	"Science"	"No"	"Circumstances"	"No"	"Yes"	"Mac"	"Yes"	"Yes"	"Rent"	"Yes"	"Yes"	"Public"	"Umm..."	"No"	"Yes"	"Yes"	"No"	"Yes"	"In-person"	"Yes"	"No"	"No"	"Idealist"	"Yes"	"Tunes"	"No"	"No"	"Yes"	"Yes"	"Yes"	"Yes"
332	"Republican"	71	1976	"Male"	"$50,000 - $74,999"	"Married (no kids)"	"Bachelor's Degree"	"No"	"Yes"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"No"	"Right"	"No"	"Science"	"Yes"	"Me"	"dnr"	"Yes"	"PC"	"Yes"	"No"	"Own"	"Yes"	"dnr"	"Private"	"Yes!"	"dnr"	"Yes"	"dnr"	"No"	"Yes"	"Online"	"dnr"	"No"	"Yes"	"dnr"	"Yes"	"Talk"	"No"	"dnr"	"Yes"	"dnr"	"Yes"	"dnr"
334	"Republican"	96	1981	"Male"	"over $150,000"	"Domestic Partners (no kids)"	"Master's Degree"	"No"	"Yes"	"No"	"No"	"No"	"Dad"	"Yes"	"Yes"	"Happy"	"Yes"	"Art"	"Yes"	"Circumstances"	"No"	"Yes"	"PC"	"No"	"Yes"	"Own"	"No"	"Yes"	"Public"	"dnr"	"No"	"Yes"	"Yes"	"No"	"Yes"	"In-person"	"Yes"	"No"	"No"	"Idealist"	"No"	"Tunes"	"No"	"Yes"	"No"	"No"	"No"	"No"
335	"Republican"	101	1998	"Male"	"$50,000 - $74,999"	"Single (no kids)"	"Current K-12"	"No"	"No"	"Yes"	"Yes"	"Yes"	"Mom"	"Yes"	"No"	"Happy"	"Yes"	"Science"	"Yes"	"Circumstances"	"No"	"No"	"Mac"	"No"	"No"	"Own"	"Yes"	"Yes"	"Private"	"Yes!"	"Yes"	"Yes"	"Yes"	"No"	"No"	"Online"	"No"	"No"	"No"	"Idealist"	"Yes"	"Tunes"	"Yes"	"No"	"Yes"	"Yes"	"Yes"	"Yes"
336	"Democrat"	42	1995	"Female"	"under $25,000"	"Single (no kids)"	"Current K-12"	"Yes"	"dnr"	"No"	"No"	"Yes"	"Mom"	"Yes"	"Yes"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"Yes!"	"No"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"No"	"Tunes"	"Yes"	"No"	"dnr"	"dnr"	"Yes"	"dnr"
337	"Republican"	97	1947	"Male"	"over $150,000"	"Married (w/kids)"	"dnr"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Mom"	"Yes"	"Yes"	"Happy"	"No"	"Science"	"Yes"	"Circumstances"	"Yes"	"No"	"PC"	"No"	"Yes"	"Own"	"No"	"Yes"	"Public"	"dnr"	"Yes"	"Yes"	"Yes"	"No"	"No"	"In-person"	"Yes"	"No"	"No"	"Pragmatist"	"Yes"	"Talk"	"No"	"Yes"	"Yes"	"No"	"Yes"	"No"
338	"Republican"	26	1990	"Male"	"under $25,000"	"Single (no kids)"	"Current K-12"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"Right"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"PC"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"Private"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"Yes"
339	"Democrat"	38	1991	"Male"	"under $25,000"	"Single (no kids)"	"High School Diploma"	"dnr"	"Yes"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"Art"	"dnr"	"Circumstances"	"dnr"	"dnr"	"dnr"	"Yes"	"No"	"Rent"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"Yes"	"dnr"	"dnr"	"No"	"dnr"	"Idealist"	"No"	"Tunes"	"No"	"dnr"	"dnr"	"dnr"	"No"	"dnr"
341	"Republican"	100	1969	"Male"	"$100,001 - $150,000"	"Married (w/kids)"	"Master's Degree"	"No"	"Yes"	"No"	"Yes"	"Yes"	"Dad"	"No"	"No"	"Right"	"Yes"	"Science"	"Yes"	"Me"	"No"	"Yes"	"PC"	"Yes"	"No"	"Rent"	"Yes"	"Yes"	"Public"	"Yes!"	"Yes"	"Yes"	"Yes"	"No"	"Yes"	"Online"	"Yes"	"No"	"No"	"Pragmatist"	"Yes"	"Tunes"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Yes"
347	"Republican"	58	1998	"Female"	"under $25,000"	"Single (no kids)"	"Current K-12"	"dnr"	"dnr"	"No"	"No"	"dnr"	"Dad"	"No"	"Yes"	"Happy"	"dnr"	"Art"	"dnr"	"Circumstances"	"dnr"	"No"	"PC"	"Yes"	"No"	"dnr"	"dnr"	"No"	"Public"	"Umm..."	"No"	"dnr"	"dnr"	"No"	"dnr"	"Online"	"Yes"	"No"	"dnr"	"dnr"	"dnr"	"Tunes"	"Yes"	"No"	"Yes"	"dnr"	"No"	"dnr"
348	"Republican"	101	1964	"Male"	"$100,001 - $150,000"	"Single (w/kids)"	"Bachelor's Degree"	"No"	"No"	"Yes"	"No"	"Yes"	"Dad"	"Yes"	"Yes"	"Happy"	"Yes"	"Science"	"Yes"	"Me"	"Yes"	"Yes"	"PC"	"Yes"	"No"	"Rent"	"Yes"	"Yes"	"Public"	"Umm..."	"Yes"	"Yes"	"Yes"	"Yes"	"Yes"	"In-person"	"No"	"Yes"	"Yes"	"Idealist"	"Yes"	"Tunes"	"No"	"No"	"Yes"	"Yes"	"Yes"	"Yes"
349	"Democrat"	15	1992	"Male"	"under $25,000"	"Single (no kids)"	"Current Undergraduate"	"dnr"	"dnr"	"No"	"No"	"Yes"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"Yes"	"dnr"
350	"Democrat"	51	1980	"Female"	"$75,000 - $100,000"	"Single (no kids)"	"Bachelor's Degree"	"No"	"dnr"	"No"	"No"	"Yes"	"Mom"	"No"	"Yes"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"PC"	"Yes"	"No"	"Rent"	"Yes"	"dnr"	"dnr"	"dnr"	"Yes"	"Yes"	"dnr"	"No"	"dnr"	"In-person"	"dnr"	"No"	"dnr"	"dnr"	"Yes"	"Tunes"	"Yes"	"No"	"dnr"	"dnr"	"No"	"dnr"
351	"Democrat"	101	1992	"Male"	"dnr"	"Single (no kids)"	"Current Undergraduate"	"No"	"No"	"No"	"No"	"No"	"Dad"	"No"	"Yes"	"Right"	"No"	"Science"	"No"	"Me"	"No"	"No"	"PC"	"No"	"No"	"Rent"	"Yes"	"Yes"	"Public"	"Umm..."	"No"	"Yes"	"Yes"	"No"	"Yes"	"Online"	"Yes"	"No"	"No"	"Idealist"	"No"	"Tunes"	"Yes"	"No"	"No"	"Yes"	"Yes"	"Yes"
353	"Republican"	91	1996	"Male"	"dnr"	"dnr"	"High School Diploma"	"No"	"Yes"	"No"	"No"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"Yes"	"Science"	"Yes"	"Circumstances"	"Yes"	"Yes"	"PC"	"No"	"No"	"Own"	"dnr"	"Yes"	"Private"	"Yes!"	"No"	"Yes"	"Yes"	"No"	"No"	"In-person"	"No"	"dnr"	"No"	"Idealist"	"dnr"	"Talk"	"Yes"	"No"	"Yes"	"No"	"No"	"dnr"
355	"Democrat"	101	1987	"Male"	"$50,000 - $74,999"	"Single (no kids)"	"Bachelor's Degree"	"Yes"	"No"	"No"	"No"	"No"	"Mom"	"Yes"	"No"	"Right"	"No"	"Art"	"No"	"Circumstances"	"No"	"Yes"	"PC"	"Yes"	"No"	"Rent"	"No"	"Yes"	"Private"	"Umm..."	"Yes"	"Yes"	"No"	"No"	"No"	"Online"	"Yes"	"No"	"No"	"Pragmatist"	"Yes"	"Tunes"	"No"	"No"	"Yes"	"Yes"	"No"	"Yes"
356	"Republican"	32	1994	"Female"	"under $25,000"	"Single (no kids)"	"High School Diploma"	"Yes"	"No"	"dnr"	"dnr"	"Yes"	"Mom"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Me"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"Yes"	"Yes"	"dnr"	"Umm..."	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"In-person"	"No"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
358	"Republican"	99	1942	"Male"	"$75,000 - $100,000"	"Married (w/kids)"	"High School Diploma"	"No"	"No"	"Yes"	"No"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"No"	"Science"	"Yes"	"Circumstances"	"Yes"	"Yes"	"PC"	"Yes"	"Yes"	"Own"	"dnr"	"No"	"Private"	"Umm..."	"No"	"Yes"	"No"	"No"	"Yes"	"In-person"	"Yes"	"No"	"No"	"Pragmatist"	"Yes"	"Talk"	"No"	"Yes"	"No"	"Yes"	"Yes"	"Yes"
359	"Republican"	79	1981	"Male"	"under $25,000"	"Married (w/kids)"	"Associate's Degree"	"No"	"No"	"Yes"	"Yes"	"dnr"	"dnr"	"dnr"	"No"	"Happy"	"Yes"	"Science"	"Yes"	"Me"	"No"	"No"	"Mac"	"No"	"Yes"	"Rent"	"dnr"	"Yes"	"Public"	"Yes!"	"No"	"No"	"No"	"dnr"	"No"	"In-person"	"No"	"No"	"dnr"	"dnr"	"dnr"	"Tunes"	"No"	"dnr"	"Yes"	"Yes"	"Yes"	"dnr"
360	"Republican"	13	1984	"Male"	"dnr"	"Single (w/kids)"	"High School Diploma"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"PC"	"dnr"	"dnr"	"Rent"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"
361	"Democrat"	101	1972	"Female"	"$75,000 - $100,000"	"Married (w/kids)"	"Master's Degree"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Mom"	"Yes"	"Yes"	"Happy"	"Yes"	"Science"	"Yes"	"Circumstances"	"No"	"No"	"Mac"	"No"	"No"	"Rent"	"Yes"	"Yes"	"Public"	"Yes!"	"Yes"	"Yes"	"No"	"No"	"No"	"In-person"	"No"	"No"	"No"	"Pragmatist"	"No"	"Tunes"	"Yes"	"Yes"	"No"	"Yes"	"No"	"Yes"
362	"Democrat"	101	1972	"Female"	"$75,000 - $100,000"	"Single (no kids)"	"Associate's Degree"	"Yes"	"Yes"	"No"	"Yes"	"Yes"	"Mom"	"Yes"	"No"	"Happy"	"No"	"Art"	"Yes"	"Me"	"No"	"No"	"Mac"	"Yes"	"Yes"	"Own"	"No"	"Yes"	"Public"	"Yes!"	"No"	"Yes"	"No"	"Yes"	"Yes"	"In-person"	"Yes"	"No"	"Yes"	"Idealist"	"No"	"Tunes"	"No"	"No"	"Yes"	"No"	"Yes"	"Yes"
363	"Democrat"	95	1969	"Male"	"over $150,000"	"Married (no kids)"	"Bachelor's Degree"	"No"	"No"	"No"	"No"	"Yes"	"Mom"	"Yes"	"Yes"	"Happy"	"No"	"Science"	"No"	"Me"	"No"	"Yes"	"PC"	"Yes"	"No"	"Own"	"Yes"	"Yes"	"Public"	"dnr"	"Yes"	"No"	"No"	"No"	"No"	"In-person"	"Yes"	"No"	"Yes"	"Pragmatist"	"Yes"	"Tunes"	"Yes"	"No"	"Yes"	"Yes"	"dnr"	"Yes"
364	"Republican"	100	1981	"Male"	"$75,000 - $100,000"	"Married (w/kids)"	"Master's Degree"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Mom"	"Yes"	"No"	"Happy"	"Yes"	"Science"	"No"	"Me"	"No"	"Yes"	"PC"	"No"	"Yes"	"Rent"	"Yes"	"No"	"Public"	"Yes!"	"No"	"Yes"	"Yes"	"No"	"No"	"In-person"	"No"	"Yes"	"No"	"Idealist"	"No"	"Talk"	"No"	"Yes"	"Yes"	"No"	"Yes"	"Yes"
365	"Democrat"	17	1987	"Male"	"under $25,000"	"Single (no kids)"	"High School Diploma"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"No"	"Mac"	"dnr"	"dnr"	"Rent"	"dnr"	"dnr"	"Public"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Online"	"Yes"	"Yes"	"dnr"	"dnr"	"dnr"	"Tunes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
367	"Democrat"	60	2000	"Female"	"$50,000 - $74,999"	"Single (w/kids)"	"Current K-12"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Happy"	"Yes"	"Science"	"dnr"	"dnr"	"Yes"	"Yes"	"Mac"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"Public"	"Umm..."	"No"	"Yes"	"Yes"	"dnr"	"dnr"	"Online"	"Yes"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"Yes"	"dnr"	"No"
368	"Democrat"	68	1983	"Male"	"$25,001 - $50,000"	"Single (no kids)"	"High School Diploma"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"Dad"	"dnr"	"No"	"dnr"	"No"	"Science"	"Yes"	"Circumstances"	"Yes"	"Yes"	"dnr"	"No"	"Yes"	"Rent"	"No"	"No"	"Public"	"Umm..."	"dnr"	"No"	"Yes"	"dnr"	"Yes"	"dnr"	"Yes"	"Yes"	"Yes"	"Idealist"	"Yes"	"dnr"	"No"	"dnr"	"dnr"	"Yes"	"No"	"dnr"
370	"Republican"	101	1992	"Male"	"dnr"	"Single (no kids)"	"High School Diploma"	"No"	"Yes"	"No"	"No"	"No"	"Dad"	"Yes"	"No"	"Happy"	"No"	"Science"	"No"	"Circumstances"	"No"	"No"	"Mac"	"No"	"No"	"Own"	"No"	"Yes"	"Public"	"Umm..."	"No"	"No"	"No"	"No"	"No"	"In-person"	"No"	"No"	"No"	"Pragmatist"	"No"	"Tunes"	"No"	"Yes"	"No"	"No"	"Yes"	"Yes"
371	"Democrat"	35	1997	"Female"	"under $25,000"	"Single (no kids)"	"Current K-12"	"Yes"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"Yes"	"Yes"	"Mac"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"Public"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"Idealist"	"No"	"dnr"	"Yes"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"
372	"Democrat"	101	1997	"Male"	"$100,001 - $150,000"	"Single (no kids)"	"Current K-12"	"No"	"No"	"Yes"	"Yes"	"Yes"	"Dad"	"No"	"No"	"Right"	"Yes"	"Science"	"No"	"Me"	"No"	"No"	"PC"	"No"	"No"	"Own"	"No"	"Yes"	"Public"	"Umm..."	"Yes"	"Yes"	"Yes"	"No"	"No"	"Online"	"No"	"No"	"No"	"Idealist"	"No"	"Talk"	"Yes"	"No"	"No"	"No"	"Yes"	"Yes"
373	"Republican"	84	1977	"Male"	"over $150,000"	"Married (w/kids)"	"Bachelor's Degree"	"No"	"dnr"	"No"	"Yes"	"Yes"	"Dad"	"Yes"	"No"	"Right"	"No"	"Science"	"Yes"	"dnr"	"No"	"Yes"	"PC"	"No"	"Yes"	"Own"	"No"	"Yes"	"dnr"	"Yes!"	"dnr"	"Yes"	"Yes"	"No"	"Yes"	"In-person"	"No"	"Yes"	"Yes"	"Idealist"	"No"	"Talk"	"No"	"No"	"dnr"	"No"	"Yes"	"Yes"
374	"Republican"	101	1983	"Male"	"$50,000 - $74,999"	"Married (w/kids)"	"Current Undergraduate"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Mom"	"No"	"Yes"	"Right"	"Yes"	"Art"	"Yes"	"Me"	"No"	"Yes"	"PC"	"No"	"Yes"	"Own"	"Yes"	"No"	"Public"	"Umm..."	"Yes"	"No"	"No"	"No"	"No"	"In-person"	"No"	"Yes"	"No"	"Idealist"	"No"	"Tunes"	"Yes"	"Yes"	"Yes"	"No"	"No"	"Yes"
