"USER_ID"	"Party"	"Gender"	"Income"	"HouseholdStatus"	"EducationLevel"	"IsLiberal"	"Age"	"NumSurveyAns"	"NumDemogrAns"	"Q109244"	"Q115611"	"Q98197"	"Q113181"	"Q98869"	"Q101163"	"Q99480"	"Q105840"	"Q116881"	"Q120379"	"Q120472"	"Q106272"	"Q115899"	"Q121699"	"Q119851"	"Q110740"	"Q102089"	"Q106042"	"Q115195"	"Q100680"	"Q101596"	"Q99716"	"Q118892"	"Q108342"	"Q115390"	"Q107869"	"Q122771"	"Q118232"	"Q112478"	"Q120012"	"Q113583"	"Q120014"	"Q100689"	"Q124122"	"Q98078"	"Q96024"	"Q108855"	"Q121700"	"Q106388"	"Q116953"	"Q111848"	"Q116448"	"Q120194"	"Q121011"	"Q106389"
237	"Republican"	"Female"	"under $25,000"	"Single (no kids)"	"Current K-12"	"Yes"	16	30	4	"Yes"	"No"	"Yes"	"Yes"	"Yes"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"Yes"	"dnr"
241	"Republican"	"Male"	"$75,000 - $100,000"	"Married (w/kids)"	"Master's Degree"	"No"	42	98	5	"No"	"Yes"	"No"	"No"	"No"	"Dad"	"Yes"	"No"	"Happy"	"Yes"	"Art"	"Yes"	"Me"	"Yes"	"Yes"	"PC"	"Own"	"Yes"	"Yes"	"Yes"	"No"	"No"	"No"	"In-person"	"Yes"	"No"	"Private"	"Pragmatist"	"No"	"No"	"Tunes"	"No"	"Yes"	"dnr"	"No"	"Yes"	"Umm..."	"No"	"Yes"	"No"	"Yes"	"No"	"Study first"	"Yes"	"No"
242	"Republican"	"Male"	"$25,001 - $50,000"	"Single (no kids)"	"High School Diploma"	"Yes"	17	97	5	"Yes"	"No"	"No"	"No"	"Yes"	"Mom"	"Yes"	"No"	"Happy"	"Yes"	"Science"	"No"	"Circumstances"	"Yes"	"No"	"PC"	"Own"	"No"	"Yes"	"No"	"No"	"No"	"No"	"In-person"	"Yes"	"Yes"	"Public"	"Pragmatist"	"Yes"	"No"	"Tunes"	"Yes"	"No"	"dnr"	"Yes"	"Yes"	"Yes!"	"Yes"	"No"	"No"	"Yes"	"Yes"	"Try first"	"No"	"Yes"
243	"Republican"	"Female"	"$75,000 - $100,000"	"Single (no kids)"	"dropout"	"No"	48	97	4	"No"	"Yes"	"No"	"Yes"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"No"	"Science"	"Yes"	"Circumstances"	"Yes"	"Yes"	"PC"	"Own"	"No"	"No"	"dnr"	"dnr"	"Yes"	"Yes"	"Online"	"Yes"	"No"	"Public"	"Pragmatist"	"No"	"No"	"Tunes"	"Yes"	"dnr"	"No"	"No"	"No"	"Umm..."	"Yes"	"Yes"	"No"	"No"	"No"	"Try first"	"Yes"	"No"
245	"Republican"	"Male"	"over $150,000"	"Married (w/kids)"	"Bachelor's Degree"	"No"	49	100	5	"No"	"Yes"	"Yes"	"No"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"No"	"Science"	"Yes"	"Me"	"Yes"	"No"	"Mac"	"Own"	"Yes"	"No"	"No"	"Yes"	"No"	"Yes"	"In-person"	"No"	"Yes"	"Public"	"Idealist"	"Yes"	"Yes"	"Tunes"	"Yes"	"Yes"	"Yes"	"No"	"Yes"	"Yes!"	"No"	"Yes"	"Yes"	"Yes"	"No"	"Try first"	"No"	"No"
246	"Democrat"	"Female"	"$100,001 - $150,000"	"Married (no kids)"	"Master's Degree"	"unknown"	26	49	5	"No"	"dnr"	"No"	"dnr"	"Yes"	"Mom"	"Yes"	"No"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"Mac"	"Own"	"Yes"	"dnr"	"Yes"	"No"	"No"	"dnr"	"In-person"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"Yes"	"Yes"	"Yes!"	"dnr"	"No"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"Yes"
247	"Republican"	"Male"	"$100,001 - $150,000"	"Married (w/kids)"	"Master's Degree"	"No"	45	101	5	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"Yes"	"Art"	"Yes"	"Me"	"Yes"	"No"	"Mac"	"Own"	"No"	"Yes"	"No"	"Yes"	"No"	"No"	"In-person"	"Yes"	"Yes"	"Private"	"Idealist"	"No"	"No"	"Tunes"	"No"	"Yes"	"No"	"No"	"No"	"Yes!"	"No"	"No"	"Yes"	"Yes"	"Yes"	"Study first"	"No"	"No"
248	"Democrat"	"Male"	"$100,001 - $150,000"	"Married (w/kids)"	"Bachelor's Degree"	"Yes"	30	82	5	"No"	"No"	"Yes"	"No"	"Yes"	"Dad"	"Yes"	"dnr"	"Right"	"No"	"Science"	"Yes"	"Me"	"Yes"	"No"	"PC"	"Own"	"No"	"dnr"	"Yes"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"Public"	"Idealist"	"dnr"	"Yes"	"Talk"	"Yes"	"Yes"	"Yes"	"No"	"Yes"	"Umm..."	"dnr"	"No"	"No"	"Yes"	"No"	"Study first"	"Yes"	"No"
249	"Republican"	"Female"	"$100,001 - $150,000"	"Married (w/kids)"	"Master's Degree"	"No"	33	101	5	"No"	"No"	"Yes"	"Yes"	"Yes"	"Mom"	"No"	"Yes"	"Happy"	"Yes"	"Science"	"Yes"	"Circumstances"	"Yes"	"Yes"	"PC"	"Own"	"Yes"	"No"	"Yes"	"Yes"	"No"	"No"	"In-person"	"No"	"Yes"	"Public"	"Idealist"	"Yes"	"Yes"	"Tunes"	"No"	"Yes"	"No"	"Yes"	"Yes"	"Yes!"	"No"	"No"	"Yes"	"Yes"	"No"	"Study first"	"Yes"	"Yes"
250	"Democrat"	"Female"	"under $25,000"	"Single (w/kids)"	"Associate's Degree"	"No"	47	99	5	"No"	"Yes"	"No"	"No"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"Yes"	"Science"	"No"	"Me"	"No"	"No"	"Mac"	"Rent"	"Yes"	"Yes"	"Yes"	"No"	"No"	"Yes"	"In-person"	"Yes"	"No"	"Public"	"Pragmatist"	"Yes"	"Yes"	"Tunes"	"No"	"Yes"	"dnr"	"No"	"No"	"Umm..."	"No"	"Yes"	"Yes"	"Yes"	"No"	"Study first"	"No"	"Yes"
251	"Democrat"	"Male"	"$25,001 - $50,000"	"Married (w/kids)"	"Bachelor's Degree"	"unknown"	30	89	5	"No"	"No"	"Yes"	"dnr"	"dnr"	"Dad"	"Yes"	"No"	"Right"	"No"	"Art"	"Yes"	"Me"	"No"	"No"	"Mac"	"Own"	"dnr"	"Yes"	"Yes"	"No"	"No"	"Yes"	"Online"	"No"	"No"	"Private"	"Pragmatist"	"dnr"	"Yes"	"dnr"	"No"	"Yes"	"dnr"	"Yes"	"Yes"	"Umm..."	"No"	"No"	"Yes"	"Yes"	"No"	"Study first"	"Yes"	"No"
252	"Democrat"	"Female"	"$75,000 - $100,000"	"Single (no kids)"	"Bachelor's Degree"	"Yes"	24	97	5	"Yes"	"No"	"No"	"dnr"	"Yes"	"Dad"	"No"	"No"	"Happy"	"Yes"	"Science"	"Yes"	"Circumstances"	"Yes"	"Yes"	"Mac"	"Own"	"Yes"	"Yes"	"Yes"	"No"	"No"	"No"	"In-person"	"Yes"	"Yes"	"Public"	"Pragmatist"	"Yes"	"Yes"	"Tunes"	"No"	"Yes"	"No"	"No"	"Yes"	"Yes!"	"Yes"	"dnr"	"Yes"	"No"	"No"	"Try first"	"Yes"	"dnr"
253	"Democrat"	"Male"	"$75,000 - $100,000"	"Married (w/kids)"	"Associate's Degree"	"Yes"	54	94	5	"No"	"No"	"No"	"No"	"No"	"Dad"	"No"	"Yes"	"Right"	"No"	"Science"	"Yes"	"Me"	"No"	"Yes"	"PC"	"Own"	"Yes"	"dnr"	"No"	"Yes"	"No"	"No"	"Online"	"Yes"	"Yes"	"Public"	"Pragmatist"	"No"	"Yes"	"Talk"	"Yes"	"No"	"Yes"	"No"	"No"	"dnr"	"No"	"dnr"	"Yes"	"No"	"No"	"Study first"	"Yes"	"dnr"
254	"Republican"	"Male"	"$50,000 - $74,999"	"Married (w/kids)"	"Master's Degree"	"No"	43	101	5	"No"	"No"	"No"	"Yes"	"Yes"	"Dad"	"Yes"	"No"	"Right"	"Yes"	"Art"	"Yes"	"Me"	"Yes"	"Yes"	"Mac"	"Own"	"No"	"Yes"	"No"	"Yes"	"No"	"Yes"	"Online"	"No"	"No"	"Public"	"Pragmatist"	"Yes"	"Yes"	"Talk"	"Yes"	"Yes"	"Yes"	"Yes"	"No"	"Yes!"	"No"	"Yes"	"No"	"Yes"	"Yes"	"Try first"	"Yes"	"Yes"
255	"Democrat"	"Male"	"$50,000 - $74,999"	"Domestic Partners (no kids)"	"Associate's Degree"	"No"	31	94	5	"No"	"Yes"	"No"	"No"	"Yes"	"Dad"	"Yes"	"Yes"	"Happy"	"Yes"	"Science"	"dnr"	"Me"	"Yes"	"No"	"Mac"	"Rent"	"Yes"	"Yes"	"dnr"	"Yes"	"No"	"Yes"	"In-person"	"Yes"	"Yes"	"Public"	"Idealist"	"Yes"	"No"	"Tunes"	"No"	"Yes"	"Yes"	"No"	"Yes"	"Yes!"	"No"	"dnr"	"Yes"	"Yes"	"No"	"Study first"	"Yes"	"dnr"
256	"Democrat"	"Female"	"$50,000 - $74,999"	"Single (w/kids)"	"dropout"	"Yes"	33	101	4	"No"	"No"	"No"	"No"	"Yes"	"Dad"	"Yes"	"Yes"	"Happy"	"No"	"Art"	"Yes"	"Circumstances"	"Yes"	"No"	"PC"	"Own"	"Yes"	"No"	"Yes"	"Yes"	"No"	"Yes"	"In-person"	"Yes"	"No"	"Public"	"Idealist"	"Yes"	"Yes"	"Talk"	"No"	"Yes"	"Yes"	"No"	"No"	"Umm..."	"No"	"Yes"	"No"	"No"	"No"	"Try first"	"Yes"	"No"
257	"Democrat"	"Male"	"over $150,000"	"Married (w/kids)"	"dropout"	"No"	48	96	4	"No"	"Yes"	"No"	"No"	"Yes"	"Mom"	"Yes"	"No"	"Happy"	"No"	"Science"	"Yes"	"Me"	"Yes"	"Yes"	"PC"	"Own"	"Yes"	"Yes"	"Yes"	"Yes"	"No"	"Yes"	"In-person"	"dnr"	"Yes"	"Public"	"Pragmatist"	"No"	"Yes"	"Talk"	"Yes"	"Yes"	"No"	"Yes"	"No"	"dnr"	"No"	"No"	"Yes"	"No"	"No"	"Try first"	"No"	"No"
258	"Democrat"	"Male"	"under $25,000"	"Single (no kids)"	"dropout"	"unknown"	23	8	2	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"Science"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"
261	"Republican"	"Female"	"$75,000 - $100,000"	"Married (w/kids)"	"High School Diploma"	"Yes"	34	101	5	"Yes"	"No"	"No"	"No"	"Yes"	"Dad"	"Yes"	"Yes"	"Happy"	"No"	"Science"	"No"	"Me"	"Yes"	"No"	"PC"	"Own"	"Yes"	"Yes"	"Yes"	"No"	"No"	"Yes"	"Online"	"Yes"	"Yes"	"Public"	"Pragmatist"	"Yes"	"No"	"Talk"	"No"	"Yes"	"No"	"No"	"Yes"	"Yes!"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Try first"	"No"	"Yes"
262	"Republican"	"Male"	"$50,000 - $74,999"	"Married (no kids)"	"High School Diploma"	"Yes"	32	101	5	"No"	"No"	"No"	"No"	"Yes"	"Mom"	"Yes"	"Yes"	"Happy"	"No"	"Art"	"Yes"	"Me"	"Yes"	"Yes"	"Mac"	"Rent"	"No"	"Yes"	"Yes"	"No"	"No"	"No"	"Online"	"Yes"	"No"	"Private"	"Idealist"	"Yes"	"Yes"	"Tunes"	"Yes"	"Yes"	"Yes"	"Yes"	"No"	"Umm..."	"No"	"Yes"	"No"	"No"	"Yes"	"Try first"	"Yes"	"No"
263	"Republican"	"Male"	"$50,000 - $74,999"	"Married (w/kids)"	"Bachelor's Degree"	"No"	32	87	5	"No"	"No"	"Yes"	"Yes"	"Yes"	"Mom"	"Yes"	"No"	"Happy"	"Yes"	"Science"	"Yes"	"Me"	"dnr"	"No"	"Mac"	"Own"	"No"	"Yes"	"No"	"Yes"	"No"	"Yes"	"In-person"	"dnr"	"Yes"	"dnr"	"Pragmatist"	"Yes"	"No"	"Talk"	"No"	"No"	"dnr"	"Yes"	"No"	"Umm..."	"dnr"	"No"	"No"	"No"	"No"	"Study first"	"dnr"	"Yes"
265	"Democrat"	"Male"	"$25,001 - $50,000"	"Married (no kids)"	"High School Diploma"	"No"	63	101	5	"No"	"No"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"No"	"Right"	"No"	"Art"	"Yes"	"Me"	"Yes"	"No"	"Mac"	"Own"	"Yes"	"No"	"Yes"	"No"	"No"	"Yes"	"In-person"	"No"	"No"	"Public"	"Idealist"	"Yes"	"No"	"Tunes"	"No"	"Yes"	"No"	"Yes"	"Yes"	"Umm..."	"No"	"No"	"No"	"No"	"Yes"	"Study first"	"Yes"	"No"
266	"Republican"	"Male"	"over $150,000"	"Single (no kids)"	"dropout"	"unknown"	32	60	4	"No"	"dnr"	"Yes"	"dnr"	"dnr"	"Dad"	"Yes"	"No"	"dnr"	"dnr"	"Science"	"Yes"	"dnr"	"dnr"	"Yes"	"PC"	"Own"	"No"	"dnr"	"No"	"No"	"No"	"dnr"	"In-person"	"dnr"	"Yes"	"Public"	"dnr"	"dnr"	"Yes"	"dnr"	"No"	"No"	"dnr"	"No"	"No"	"Yes!"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"Study first"	"No"	"Yes"
269	"Democrat"	"Male"	"$50,000 - $74,999"	"Single (no kids)"	"Bachelor's Degree"	"Yes"	29	101	5	"Yes"	"No"	"No"	"No"	"Yes"	"Dad"	"Yes"	"No"	"Right"	"No"	"Science"	"No"	"Me"	"Yes"	"Yes"	"Mac"	"Rent"	"No"	"Yes"	"Yes"	"No"	"Yes"	"Yes"	"Online"	"No"	"Yes"	"Public"	"Pragmatist"	"Yes"	"No"	"Talk"	"Yes"	"No"	"Yes"	"Yes"	"Yes"	"Umm..."	"Yes"	"Yes"	"Yes"	"Yes"	"Yes"	"Study first"	"Yes"	"No"
270	"Republican"	"Male"	"$100,001 - $150,000"	"Married (w/kids)"	"Bachelor's Degree"	"Yes"	43	101	5	"No"	"No"	"No"	"No"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"No"	"Science"	"Yes"	"Me"	"Yes"	"No"	"PC"	"Own"	"Yes"	"No"	"Yes"	"Yes"	"No"	"Yes"	"In-person"	"Yes"	"Yes"	"Public"	"Pragmatist"	"Yes"	"Yes"	"Tunes"	"Yes"	"Yes"	"No"	"No"	"Yes"	"Umm..."	"No"	"No"	"Yes"	"Yes"	"Yes"	"Study first"	"Yes"	"No"
273	"Republican"	"Male"	"$75,000 - $100,000"	"Married (w/kids)"	"Master's Degree"	"No"	37	100	5	"No"	"Yes"	"No"	"Yes"	"No"	"Dad"	"Yes"	"Yes"	"Right"	"Yes"	"Science"	"Yes"	"Me"	"No"	"Yes"	"Mac"	"Rent"	"Yes"	"Yes"	"No"	"No"	"No"	"No"	"In-person"	"No"	"Yes"	"Public"	"Pragmatist"	"Yes"	"No"	"Tunes"	"Yes"	"Yes"	"Yes"	"Yes"	"Yes"	"Umm..."	"No"	"Yes"	"Yes"	"No"	"No"	"Study first"	"No"	"Yes"
275	"Democrat"	"Male"	"under $25,000"	"Single (no kids)"	"Bachelor's Degree"	"No"	65	73	5	"dnr"	"dnr"	"No"	"Yes"	"No"	"Dad"	"Yes"	"Yes"	"Happy"	"No"	"Science"	"Yes"	"dnr"	"Yes"	"No"	"PC"	"Rent"	"Yes"	"dnr"	"dnr"	"No"	"Yes"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"Pragmatist"	"Yes"	"Yes"	"Tunes"	"No"	"dnr"	"dnr"	"Yes"	"dnr"	"Umm..."	"No"	"dnr"	"No"	"Yes"	"No"	"Try first"	"Yes"	"dnr"
276	"Republican"	"Male"	"under $25,000"	"Single (no kids)"	"Current Undergraduate"	"No"	22	100	5	"No"	"Yes"	"No"	"No"	"Yes"	"Mom"	"Yes"	"No"	"Happy"	"Yes"	"Science"	"No"	"Circumstances"	"Yes"	"Yes"	"Mac"	"Own"	"No"	"No"	"Yes"	"No"	"No"	"Yes"	"Online"	"Yes"	"Yes"	"Private"	"Pragmatist"	"No"	"Yes"	"Tunes"	"Yes"	"Yes"	"Yes"	"No"	"Yes"	"Yes!"	"No"	"No"	"Yes"	"Yes"	"No"	"Study first"	"No"	"No"
277	"Republican"	"Male"	"$50,000 - $74,999"	"Single (no kids)"	"Current Undergraduate"	"Yes"	36	101	5	"No"	"No"	"No"	"No"	"Yes"	"Mom"	"Yes"	"No"	"Happy"	"No"	"Science"	"Yes"	"Circumstances"	"Yes"	"No"	"PC"	"Own"	"No"	"Yes"	"Yes"	"No"	"No"	"Yes"	"In-person"	"No"	"No"	"Public"	"Idealist"	"Yes"	"Yes"	"Tunes"	"Yes"	"Yes"	"No"	"No"	"No"	"Umm..."	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Try first"	"Yes"	"Yes"
278	"Republican"	"Female"	"$50,000 - $74,999"	"Married (w/kids)"	"dropout"	"Yes"	43	101	4	"No"	"No"	"No"	"No"	"Yes"	"Dad"	"No"	"No"	"Happy"	"No"	"Science"	"No"	"Circumstances"	"No"	"No"	"PC"	"Rent"	"No"	"No"	"Yes"	"No"	"No"	"Yes"	"Online"	"No"	"No"	"Public"	"Pragmatist"	"Yes"	"Yes"	"Tunes"	"No"	"No"	"Yes"	"Yes"	"No"	"Umm..."	"No"	"No"	"No"	"No"	"No"	"Try first"	"Yes"	"Yes"
279	"Republican"	"Female"	"$100,001 - $150,000"	"Single (no kids)"	"Current K-12"	"unknown"	17	23	5	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"Mom"	"dnr"	"Yes"	"dnr"	"Yes"	"dnr"	"dnr"	"Circumstances"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Study first"	"dnr"	"dnr"
280	"Republican"	"Male"	"$50,000 - $74,999"	"Married (w/kids)"	"High School Diploma"	"No"	31	100	5	"No"	"No"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"No"	"Science"	"Yes"	"Me"	"Yes"	"No"	"Mac"	"Own"	"Yes"	"Yes"	"Yes"	"Yes"	"No"	"No"	"Online"	"No"	"No"	"Public"	"Idealist"	"No"	"Yes"	"Tunes"	"Yes"	"No"	"No"	"No"	"Yes"	"Yes!"	"No"	"Yes"	"Yes"	"No"	"No"	"Try first"	"Yes"	"No"
281	"Republican"	"Female"	"$75,000 - $100,000"	"Married (w/kids)"	"High School Diploma"	"Yes"	36	67	5	"No"	"No"	"dnr"	"No"	"dnr"	"dnr"	"No"	"Yes"	"Happy"	"No"	"Science"	"Yes"	"dnr"	"Yes"	"dnr"	"dnr"	"Rent"	"Yes"	"Yes"	"Yes"	"No"	"No"	"Yes"	"Online"	"dnr"	"Yes"	"Public"	"dnr"	"Yes"	"Yes"	"Tunes"	"dnr"	"Yes"	"No"	"dnr"	"dnr"	"dnr"	"No"	"No"	"Yes"	"dnr"	"Yes"	"Study first"	"Yes"	"No"
282	"Republican"	"Female"	"$75,000 - $100,000"	"Married (w/kids)"	"Master's Degree"	"No"	62	101	5	"No"	"No"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"Yes"	"Happy"	"Yes"	"Science"	"No"	"Circumstances"	"Yes"	"Yes"	"PC"	"Own"	"Yes"	"No"	"Yes"	"No"	"No"	"Yes"	"In-person"	"Yes"	"Yes"	"Private"	"Pragmatist"	"No"	"No"	"Tunes"	"No"	"Yes"	"No"	"No"	"No"	"Yes!"	"No"	"Yes"	"Yes"	"Yes"	"No"	"Try first"	"No"	"Yes"
283	"Democrat"	"Female"	"$50,000 - $74,999"	"Single (no kids)"	"Master's Degree"	"Yes"	55	100	4	"Yes"	"No"	"No"	"No"	"No"	"Mom"	"No"	"Yes"	"Happy"	"Yes"	"Science"	"Yes"	"Me"	"Yes"	"No"	"PC"	"Rent"	"Yes"	"Yes"	"Yes"	"No"	"Yes"	"Yes"	"Online"	"No"	"No"	"Private"	"Pragmatist"	"No"	"Yes"	"Tunes"	"No"	"Yes"	"No"	"No"	"Yes"	"Umm..."	"No"	"Yes"	"Yes"	"No"	"No"	"Try first"	"No"	"No"
284	"Democrat"	"Male"	"$75,000 - $100,000"	"Single (no kids)"	"High School Diploma"	"No"	19	101	5	"No"	"No"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"Yes"	"Happy"	"No"	"Science"	"Yes"	"Me"	"No"	"Yes"	"PC"	"Own"	"No"	"No"	"Yes"	"Yes"	"No"	"No"	"Online"	"Yes"	"No"	"Public"	"Idealist"	"Yes"	"No"	"Tunes"	"No"	"No"	"No"	"Yes"	"Yes"	"Yes!"	"No"	"No"	"Yes"	"No"	"No"	"Try first"	"No"	"Yes"
287	"Democrat"	"Female"	"$50,000 - $74,999"	"Domestic Partners (no kids)"	"Current Undergraduate"	"Yes"	57	101	5	"Yes"	"Yes"	"No"	"No"	"No"	"Dad"	"Yes"	"Yes"	"Happy"	"No"	"Science"	"Yes"	"Circumstances"	"Yes"	"Yes"	"PC"	"Rent"	"Yes"	"No"	"No"	"Yes"	"No"	"Yes"	"Online"	"Yes"	"Yes"	"Private"	"Pragmatist"	"Yes"	"No"	"Tunes"	"No"	"No"	"Yes"	"Yes"	"Yes"	"Umm..."	"No"	"No"	"No"	"Yes"	"Yes"	"Study first"	"Yes"	"No"
288	"Republican"	"Female"	"over $150,000"	"Married (w/kids)"	"Bachelor's Degree"	"No"	49	101	5	"No"	"No"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"Yes"	"Happy"	"Yes"	"Art"	"Yes"	"Circumstances"	"Yes"	"No"	"PC"	"Own"	"No"	"Yes"	"Yes"	"No"	"No"	"Yes"	"In-person"	"Yes"	"Yes"	"Public"	"Pragmatist"	"Yes"	"No"	"Tunes"	"Yes"	"Yes"	"No"	"No"	"No"	"Umm..."	"No"	"No"	"Yes"	"Yes"	"No"	"Try first"	"No"	"No"
289	"Republican"	"Male"	"$25,001 - $50,000"	"Single (no kids)"	"Current Undergraduate"	"No"	23	101	5	"No"	"Yes"	"Yes"	"No"	"No"	"Dad"	"Yes"	"No"	"Happy"	"No"	"Science"	"Yes"	"Me"	"Yes"	"No"	"PC"	"Rent"	"No"	"Yes"	"No"	"Yes"	"No"	"No"	"In-person"	"Yes"	"Yes"	"Public"	"Pragmatist"	"No"	"Yes"	"Tunes"	"Yes"	"No"	"No"	"No"	"No"	"Yes!"	"Yes"	"No"	"No"	"Yes"	"Yes"	"Try first"	"Yes"	"No"
290	"Republican"	"Male"	"$100,001 - $150,000"	"Married (w/kids)"	"dropout"	"No"	71	32	4	"dnr"	"dnr"	"Yes"	"Yes"	"Yes"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"Own"	"Yes"	"dnr"	"No"	"Yes"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Talk"	"dnr"	"Yes"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"
291	"Democrat"	"Female"	"$100,001 - $150,000"	"Married (w/kids)"	"Bachelor's Degree"	"Yes"	62	92	5	"Yes"	"No"	"No"	"No"	"dnr"	"Dad"	"Yes"	"No"	"Happy"	"No"	"Art"	"dnr"	"Me"	"Yes"	"Yes"	"PC"	"Own"	"Yes"	"No"	"Yes"	"No"	"No"	"Yes"	"Online"	"Yes"	"Yes"	"Public"	"Pragmatist"	"No"	"No"	"Tunes"	"No"	"Yes"	"Yes"	"No"	"No"	"Umm..."	"No"	"dnr"	"Yes"	"Yes"	"No"	"Study first"	"No"	"dnr"
292	"Democrat"	"Female"	"$50,000 - $74,999"	"Married (w/kids)"	"Bachelor's Degree"	"No"	56	97	5	"dnr"	"No"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"No"	"Art"	"Yes"	"dnr"	"Yes"	"No"	"Mac"	"Own"	"Yes"	"No"	"Yes"	"No"	"No"	"Yes"	"In-person"	"dnr"	"Yes"	"Public"	"Pragmatist"	"Yes"	"Yes"	"Tunes"	"No"	"No"	"No"	"Yes"	"No"	"Yes!"	"No"	"No"	"Yes"	"No"	"No"	"Study first"	"No"	"No"
293	"Democrat"	"Female"	"$25,001 - $50,000"	"Single (no kids)"	"High School Diploma"	"Yes"	26	88	5	"No"	"No"	"No"	"No"	"Yes"	"Mom"	"No"	"No"	"dnr"	"No"	"Art"	"Yes"	"Circumstances"	"Yes"	"No"	"PC"	"Own"	"Yes"	"Yes"	"No"	"No"	"No"	"Yes"	"In-person"	"No"	"Yes"	"dnr"	"Pragmatist"	"No"	"Yes"	"Tunes"	"Yes"	"No"	"dnr"	"No"	"No"	"Yes!"	"No"	"No"	"dnr"	"No"	"No"	"Try first"	"No"	"No"
294	"Democrat"	"Female"	"$25,001 - $50,000"	"Single (no kids)"	"Bachelor's Degree"	"Yes"	27	101	5	"Yes"	"No"	"No"	"No"	"No"	"Dad"	"No"	"Yes"	"Happy"	"No"	"Science"	"No"	"Circumstances"	"Yes"	"Yes"	"Mac"	"Rent"	"No"	"Yes"	"Yes"	"No"	"Yes"	"Yes"	"In-person"	"Yes"	"No"	"Public"	"Pragmatist"	"Yes"	"No"	"Tunes"	"No"	"Yes"	"Yes"	"No"	"Yes"	"Umm..."	"No"	"Yes"	"Yes"	"Yes"	"No"	"Try first"	"Yes"	"No"
295	"Republican"	"Female"	"under $25,000"	"Single (no kids)"	"Master's Degree"	"No"	43	90	4	"No"	"No"	"dnr"	"Yes"	"Yes"	"Dad"	"dnr"	"Yes"	"Right"	"Yes"	"Science"	"Yes"	"Circumstances"	"No"	"Yes"	"PC"	"Own"	"No"	"Yes"	"dnr"	"No"	"dnr"	"Yes"	"In-person"	"No"	"Yes"	"Public"	"Pragmatist"	"Yes"	"Yes"	"Tunes"	"Yes"	"No"	"No"	"dnr"	"Yes"	"Umm..."	"No"	"Yes"	"Yes"	"Yes"	"No"	"Try first"	"No"	"No"
