"USER_ID"	"xgboost_preProcess8_1802"	"xgboost_preProcess8_1430"	"xgboost_preProcess8_8415"	"xgboost_preProcess8_1336"	"xgboost_preProcess8_4774"	"kNN_preProcess8_1802"	"kNN_preProcess8_1430"	"kNN_preProcess8_8415"	"kNN_preProcess8_1336"	"svm_preProcess8_1802"	"svm_preProcess8_1430"	"svm_preProcess8_8415"	"svm_preProcess8_1336"	"Party"
2142	0.544470429420471	0.59286105632782	0.602467000484467	0.701184272766113	0.681892395019531	1	1	1	1	1	1	1	1	"Republican"
2143	0.658268213272095	0.586438775062561	0.676704704761505	0.583356261253357	0.632527589797974	1	1	1	1	1	1	1	1	"Democrat"
2144	0.784849047660828	0.789725959300995	0.797959327697754	0.808209478855133	0.769193232059479	1	1	1	1	1	1	1	1	"Republican"
2145	0.52497810125351	0.579255044460297	0.560889542102814	0.646531999111176	0.623440444469452	0	1	0	1	1	1	1	1	"Republican"
2146	0.189805895090103	0.193740233778954	0.164814174175262	0.184173241257668	0.162439674139023	0	0	0	0	0	0	0	0	"Democrat"
2147	0.773025870323181	0.800528407096863	0.737441182136536	0.786668062210083	0.789929807186127	1	1	1	1	1	1	1	1	"Republican"
2148	0.33119660615921	0.369962245225906	0.441989868879318	0.314457267522812	0.398481577634811	0	0	0	0	0	0	0	0	"Republican"
2150	0.623374164104462	0.523291885852814	0.710844159126282	0.581426382064819	0.581163108348846	1	1	1	1	1	1	1	1	"Republican"
2151	0.700301289558411	0.761756539344788	0.791613161563873	0.75264436006546	0.821770370006561	1	1	1	1	1	1	1	1	"Republican"
2152	0.537437319755554	0.556086182594299	0.498117417097092	0.380632728338242	0.540034711360931	1	1	1	1	1	1	1	1	"Republican"
2153	0.142551064491272	0.141682758927345	0.148459807038307	0.183581471443176	0.185117408633232	0	0	0	0	0	0	0	0	"Democrat"
2154	0.3986456990242	0.496428430080414	0.396165192127228	0.472004890441895	0.406381756067276	0	0	0	0	0	0	0	0	"Democrat"
2155	0.249696031212807	0.313173592090607	0.35396134853363	0.295157670974731	0.35460376739502	0	0	0	0	0	0	0	0	"Democrat"
2156	0.52665251493454	0.521176993846893	0.528127610683441	0.553018033504486	0.559104561805725	0	0	0	0	0	0	0	0	"Democrat"
2157	0.169669628143311	0.202764481306076	0.194819062948227	0.149681836366653	0.196705922484398	0	0	0	0	0	0	0	0	"Democrat"
2158	0.4570052921772	0.457816183567047	0.495556086301804	0.493706703186035	0.532356798648834	0	0	0	0	0	0	0	0	"Democrat"
2159	0.802762806415558	0.762162089347839	0.751514673233032	0.721091568470001	0.798770070075989	1	1	1	1	1	1	1	1	"Republican"
2161	0.264985352754593	0.221179991960526	0.246329262852669	0.287184566259384	0.205558642745018	0	0	0	0	0	0	0	0	"Republican"
2164	0.297868102788925	0.415742546319962	0.303040206432343	0.285889267921448	0.359742969274521	1	1	0	1	0	0	0	0	"Democrat"
2167	0.538074970245361	0.468346476554871	0.464240252971649	0.461629122495651	0.457181185483932	0	0	0	0	0	0	0	0	"Republican"
2168	0.63409012556076	0.642276644706726	0.652481615543365	0.597854197025299	0.614240705966949	1	1	1	1	1	1	1	1	"Republican"
2169	0.338789314031601	0.289753824472427	0.349315971136093	0.418248385190964	0.36152970790863	0	0	0	0	0	0	0	0	"Republican"
2170	0.211508840322495	0.168991252779961	0.214701563119888	0.212988927960396	0.177059501409531	0	0	0	0	0	0	0	0	"Democrat"
2171	0.136258959770203	0.106535904109478	0.106755241751671	0.134011462330818	0.118496298789978	0	0	0	0	0	0	0	0	"Democrat"
2172	0.183679133653641	0.148292005062103	0.164101377129555	0.182435393333435	0.176279455423355	0	0	0	0	0	0	0	0	"Republican"
2173	0.402714908123016	0.388635694980621	0.45252451300621	0.489701092243195	0.385364413261414	0	0	0	0	0	0	0	0	"Republican"
2174	0.326267510652542	0.295472294092178	0.335995078086853	0.298892885446548	0.318830668926239	0	0	0	0	0	0	0	0	"Republican"
2175	0.692291557788849	0.691683888435364	0.617277026176453	0.671697497367859	0.702496528625488	1	1	1	1	1	1	1	1	"Democrat"
2176	0.717036545276642	0.698838353157043	0.71304053068161	0.698213458061218	0.603190362453461	1	1	1	1	1	1	1	1	"Democrat"
2177	0.192616835236549	0.17773911356926	0.186233431100845	0.153014212846756	0.159000739455223	0	0	0	0	0	0	0	0	"Democrat"
2179	0.440084546804428	0.47877100110054	0.394062250852585	0.448042660951614	0.432113081216812	1	1	1	1	0	0	0	0	"Republican"
2181	0.476309150457382	0.469805151224136	0.392982810735703	0.402677953243256	0.423761159181595	0	0	0	0	0	0	0	0	"Democrat"
2182	0.571129381656647	0.649056136608124	0.634148359298706	0.59093976020813	0.561761140823364	1	1	1	0	1	1	1	1	"Republican"
2183	0.487369865179062	0.452205687761307	0.471121042966843	0.458899736404419	0.484016835689545	0	1	0	0	0	0	0	0	"Republican"
2184	0.480307400226593	0.533677995204926	0.47234520316124	0.57555228471756	0.463958859443665	0	0	0	0	0	0	0	0	"Democrat"
2186	0.590996861457825	0.604859709739685	0.665142357349396	0.507446765899658	0.639134347438812	1	1	1	1	1	1	1	1	"Democrat"
2188	0.713926494121552	0.731981098651886	0.736624479293823	0.740815162658691	0.686496138572693	1	1	1	1	1	1	1	1	"Republican"
2189	0.447723150253296	0.422111004590988	0.418318182229996	0.428291767835617	0.471401691436768	0	0	0	0	0	0	0	0	"Republican"
2190	0.370148539543152	0.385265231132507	0.419802248477936	0.326013475656509	0.361245155334473	0	0	0	0	0	0	0	0	"Democrat"
2191	0.18302084505558	0.216058149933815	0.17443822324276	0.148782506585121	0.129472866654396	0	0	0	0	0	0	0	0	"Democrat"
2192	0.555011808872223	0.545026361942291	0.61351066827774	0.611768364906311	0.546988844871521	1	1	1	1	1	1	1	1	"Democrat"
2193	0.349936693906784	0.231454879045486	0.332491368055344	0.234677881002426	0.294632703065872	0	0	0	0	0	0	0	0	"Democrat"
2194	0.165937185287476	0.13619376718998	0.154098480939865	0.139917135238647	0.156391844153404	0	0	0	0	0	0	0	0	"Democrat"
2195	0.436582833528519	0.505752980709076	0.539001524448395	0.472011804580688	0.482866883277893	0	0	0	0	0	0	0	0	"Democrat"
2196	0.286039531230927	0.233278319239616	0.246738165616989	0.257343590259552	0.237763166427612	0	0	0	0	0	0	0	0	"Republican"
2198	0.787820279598236	0.75380939245224	0.718452453613281	0.766140282154083	0.737604558467865	1	1	1	1	1	1	1	1	"Republican"
2199	0.104858450591564	0.128910094499588	0.110545732080936	0.113947026431561	0.14183808863163	0	0	0	0	0	0	0	0	"Democrat"
2200	0.442163378000259	0.48587492108345	0.512779474258423	0.42229425907135	0.469348847866058	0	0	0	0	0	0	0	0	"Republican"
2201	0.225046053528786	0.312139302492142	0.193711191415787	0.181455165147781	0.167347356677055	0	0	0	0	0	0	0	0	"Democrat"
2202	0.135513827204704	0.174719825387001	0.217989787459373	0.202274993062019	0.160813540220261	0	0	0	0	0	0	0	0	"Republican"
2203	0.532108724117279	0.551151752471924	0.575592994689941	0.424606651067734	0.48324927687645	0	0	1	0	0	0	0	0	"Republican"
2204	0.221948847174644	0.156190663576126	0.166703552007675	0.136167049407959	0.226738572120667	0	0	0	0	0	0	0	0	"Democrat"
2205	0.482379257678986	0.638426065444946	0.594533324241638	0.594046235084534	0.528539717197418	0	1	0	1	1	1	1	1	"Democrat"
2207	0.328786998987198	0.288039565086365	0.298040241003036	0.25447204709053	0.29268005490303	1	1	0	1	0	0	0	0	"Republican"
2208	0.511201679706573	0.522985577583313	0.546432852745056	0.517308294773102	0.515441536903381	1	1	1	1	1	1	1	1	"Democrat"
2209	0.52439147233963	0.559548318386078	0.504570782184601	0.523071885108948	0.508763134479523	0	0	0	0	0	1	0	0	"Republican"
2210	0.650372445583344	0.693789541721344	0.642076790332794	0.631770491600037	0.627528488636017	1	1	1	1	1	1	1	1	"Republican"
2211	0.652380228042603	0.636920630931854	0.62585175037384	0.620842218399048	0.561495959758759	1	1	1	1	1	1	1	1	"Republican"
2212	0.192052334547043	0.162408128380775	0.155595660209656	0.150576114654541	0.111943431198597	0	0	0	0	0	0	0	0	"Democrat"
2213	0.608769297599792	0.465599328279495	0.496489435434341	0.490483731031418	0.533554911613464	0	0	1	0	1	1	1	1	"Republican"
2214	0.41824808716774	0.484484910964966	0.414405226707458	0.38092428445816	0.419244676828384	0	0	0	0	0	0	0	0	"Democrat"
2215	0.15818127989769	0.144319921731949	0.13205574452877	0.114832639694214	0.158499702811241	0	0	0	0	0	0	0	0	"Democrat"
2217	0.522948265075684	0.35182586312294	0.429654896259308	0.453969925642014	0.485235184431076	0	0	0	0	0	0	0	0	"Democrat"
2218	0.247119352221489	0.213935673236847	0.282810181379318	0.279294639825821	0.269062340259552	0	0	0	0	0	0	0	0	"Democrat"
2219	0.782450079917908	0.703758060932159	0.65881609916687	0.665669739246368	0.686161994934082	1	1	1	1	1	1	1	1	"Republican"
2221	0.576801598072052	0.489376157522202	0.632999658584595	0.628107011318207	0.521114766597748	0	0	0	0	0	0	0	0	"Democrat"
2222	0.669921576976776	0.726461946964264	0.63730126619339	0.615595996379852	0.651587307453156	1	1	1	1	1	1	1	1	"Republican"
2223	0.176728457212448	0.115481317043304	0.137007117271423	0.109792843461037	0.142612650990486	0	0	0	0	0	0	0	0	"Democrat"
2225	0.522142708301544	0.509122669696808	0.507613122463226	0.444546580314636	0.483434617519379	0	0	0	0	0	0	0	0	"Democrat"
2226	0.185320645570755	0.168848007917404	0.154521286487579	0.167260348796844	0.169876024127007	0	0	0	0	0	0	0	0	"Republican"
2227	0.470575630664825	0.351142883300781	0.483025997877121	0.373076051473618	0.394895285367966	0	0	0	0	0	0	0	0	"Republican"
2228	0.722055494785309	0.7560014128685	0.716378450393677	0.651576399803162	0.712337791919708	1	1	1	1	1	1	1	1	"Democrat"
2229	0.344138890504837	0.386818796396255	0.406749904155731	0.397223323583603	0.400936871767044	0	0	0	0	0	0	0	0	"Republican"
2230	0.571320533752441	0.623885750770569	0.626723647117615	0.574116051197052	0.677030205726624	1	1	1	1	1	1	1	1	"Democrat"
2231	0.384803742170334	0.366129159927368	0.414137959480286	0.357368439435959	0.381807684898376	0	0	0	0	0	0	0	0	"Democrat"
2232	0.741423904895782	0.816744685173035	0.736265778541565	0.782255411148071	0.79409795999527	1	1	1	1	1	1	1	1	"Republican"
2233	0.409741401672363	0.361653506755829	0.422947496175766	0.402748554944992	0.333321839570999	0	0	0	0	0	0	0	0	"Democrat"
2236	0.176564857363701	0.155613631010056	0.190780505537987	0.177687481045723	0.172207459807396	0	0	0	0	0	0	0	0	"Republican"
2237	0.19291253387928	0.131651073694229	0.248468801379204	0.180692359805107	0.220252260565758	1	1	1	1	0	0	0	0	"Democrat"
2238	0.149906903505325	0.196538880467415	0.137538656592369	0.172496289014816	0.116564139723778	0	0	0	0	0	0	0	0	"Democrat"
2239	0.466366291046143	0.539349138736725	0.563523590564728	0.57839173078537	0.416738301515579	1	1	1	1	0	0	0	0	"Democrat"
2240	0.378060519695282	0.387492924928665	0.345022559165955	0.336329817771912	0.349186331033707	0	0	0	0	0	0	0	0	"Republican"
2242	0.513896524906158	0.539463043212891	0.537630796432495	0.551778554916382	0.54225879907608	1	1	1	1	0	0	0	0	"Republican"
2243	0.820806324481964	0.766077876091003	0.740134835243225	0.697723686695099	0.776449501514435	1	1	1	1	1	1	1	1	"Republican"
2244	0.645273149013519	0.565001845359802	0.63191020488739	0.629182398319244	0.642721652984619	1	1	1	1	1	1	1	1	"Democrat"
2245	0.3215172290802	0.243773221969604	0.311588138341904	0.313221842050552	0.242886945605278	0	0	0	0	0	0	0	0	"Democrat"
2246	0.243822172284126	0.249430999159813	0.277995020151138	0.314523786306381	0.242356717586517	0	0	0	0	0	0	0	0	"Democrat"
2247	0.37939265370369	0.338912904262543	0.336379736661911	0.371058881282806	0.366995751857758	0	0	0	0	0	0	0	0	"Republican"
2249	0.528611779212952	0.54678350687027	0.574592113494873	0.524294495582581	0.531715452671051	0	0	0	0	1	1	1	1	"Democrat"
2250	0.426861971616745	0.478185594081879	0.463368684053421	0.361494481563568	0.655036151409149	0	0	0	0	0	0	0	0	"Republican"
2251	0.700687348842621	0.680922269821167	0.704397678375244	0.715465128421783	0.69525682926178	1	1	1	1	1	1	1	1	"Republican"
2252	0.23094131052494	0.286695539951324	0.300333917140961	0.279451221227646	0.2909215092659	0	0	0	0	0	0	0	0	"Republican"
2253	0.467477649450302	0.350624084472656	0.384386122226715	0.384686440229416	0.409614533185959	0	0	0	0	0	0	0	0	"Democrat"
2254	0.425565868616104	0.436798512935638	0.393284320831299	0.434838652610779	0.525981485843658	1	1	1	1	0	0	0	0	"Republican"
2255	0.204401820898056	0.217672258615494	0.207313507795334	0.247145399451256	0.207872569561005	0	0	0	0	0	0	0	0	"Democrat"
2256	0.160082742571831	0.100449465215206	0.163581848144531	0.141533419489861	0.0868259146809578	0	0	0	0	0	0	0	0	"Democrat"
2257	0.696656584739685	0.66886568069458	0.663614869117737	0.595407783985138	0.610308527946472	1	1	1	1	1	1	1	1	"Republican"
2258	0.648736715316772	0.570459246635437	0.566297650337219	0.594745218753815	0.657547235488892	1	1	1	1	1	1	1	1	"Republican"
2260	0.361666142940521	0.368217438459396	0.364301770925522	0.362939298152924	0.435017019510269	0	0	0	0	0	0	0	0	"Republican"
2261	0.644053757190704	0.559993624687195	0.625731527805328	0.550776839256287	0.605213701725006	1	1	1	1	1	1	1	1	"Republican"
2263	0.35720506310463	0.328272789716721	0.320741325616837	0.290133476257324	0.304573476314545	0	0	0	0	0	0	0	0	"Republican"
2264	0.632042646408081	0.768513560295105	0.719488203525543	0.689908146858215	0.707837879657745	1	1	1	1	1	1	1	1	"Republican"
2265	0.442929267883301	0.4586021900177	0.579283773899078	0.533222317695618	0.551738858222961	1	1	1	1	1	1	1	1	"Democrat"
2266	0.394078552722931	0.336624592542648	0.36693662405014	0.319313049316406	0.372339636087418	0	0	0	0	0	0	0	0	"Democrat"
2267	0.212704852223396	0.277877122163773	0.303132772445679	0.285586088895798	0.357481628656387	0	0	0	0	0	0	0	0	"Democrat"
2268	0.681128859519958	0.663383305072784	0.541267335414886	0.571592330932617	0.630915880203247	1	1	1	1	1	1	1	1	"Republican"
2269	0.637714028358459	0.581590890884399	0.607317566871643	0.578976929187775	0.606966137886047	1	1	1	1	0	1	1	0	"Republican"
2270	0.519378185272217	0.519535422325134	0.487886816263199	0.501085042953491	0.54294353723526	0	0	0	0	0	0	0	0	"Republican"
2271	0.491741478443146	0.612073242664337	0.629325091838837	0.603809058666229	0.600748777389526	1	1	1	1	1	1	1	1	"Republican"
2272	0.154145747423172	0.174492463469505	0.203909903764725	0.136807098984718	0.163580715656281	0	0	0	0	0	0	0	0	"Democrat"
2273	0.532423555850983	0.486879408359528	0.474070638418198	0.478113263845444	0.553474545478821	1	1	1	1	1	1	1	1	"Democrat"
2276	0.663743257522583	0.649170160293579	0.587098777294159	0.645874798297882	0.520193636417389	1	1	1	1	1	1	1	1	"Republican"
2277	0.179529175162315	0.190557301044464	0.238320797681808	0.226956844329834	0.206157803535461	0	0	0	0	0	0	0	0	"Democrat"
2278	0.478051573038101	0.456817924976349	0.466563522815704	0.408738166093826	0.439877390861511	0	0	0	0	0	0	0	0	"Republican"
2279	0.327276349067688	0.368881553411484	0.281881242990494	0.251063734292984	0.299742221832275	0	0	0	0	0	0	0	0	"Democrat"
2280	0.612838923931122	0.558106362819672	0.635213017463684	0.623194932937622	0.762161791324615	0	0	0	0	1	1	1	1	"Republican"
2281	0.700388312339783	0.65465921163559	0.647041916847229	0.612419605255127	0.588054478168488	1	1	1	0	1	1	1	1	"Republican"
2282	0.790577828884125	0.727206110954285	0.732783615589142	0.674750208854675	0.774918079376221	1	1	1	1	1	1	1	1	"Democrat"
2283	0.817580699920654	0.777763307094574	0.743395447731018	0.620682835578918	0.774743378162384	1	1	1	1	1	1	1	1	"Republican"
2284	0.377111285924911	0.395687997341156	0.486849069595337	0.364411294460297	0.436930865049362	0	0	0	0	0	0	0	0	"Democrat"
2285	0.535719573497772	0.471850216388702	0.539742648601532	0.55850887298584	0.443810135126114	0	0	0	0	0	0	0	0	"Democrat"
2286	0.549486637115479	0.37676590681076	0.529841721057892	0.423986226320267	0.420060247182846	0	0	0	0	0	0	1	0	"Democrat"
2287	0.572621762752533	0.536987364292145	0.622974932193756	0.591408610343933	0.586079776287079	0	0	0	0	1	1	1	1	"Republican"
2288	0.429299712181091	0.492023557424545	0.425821632146835	0.429172188043594	0.459491938352585	0	0	0	0	0	0	0	0	"Democrat"
2289	0.485159516334534	0.42505744099617	0.437224924564362	0.445258975028992	0.465408265590668	0	0	0	0	0	0	0	0	"Democrat"
2290	0.474422931671143	0.498795688152313	0.54791384935379	0.534991562366486	0.443015486001968	0	0	0	0	1	1	1	1	"Republican"
2291	0.394340723752975	0.416750103235245	0.462090700864792	0.345968425273895	0.345497071743011	0	0	0	0	0	0	0	0	"Democrat"
2292	0.351399153470993	0.406221628189087	0.302321076393127	0.40134385228157	0.35396009683609	0	0	0	0	1	1	0	1	"Republican"
2293	0.28746110200882	0.266286462545395	0.264996379613876	0.205266043543816	0.203997045755386	0	0	0	0	0	0	0	0	"Democrat"
2294	0.700175940990448	0.607575535774231	0.637827932834625	0.689744532108307	0.584726512432098	1	1	1	0	1	1	1	1	"Republican"
2295	0.28621381521225	0.212528735399246	0.218047171831131	0.205117404460907	0.289754599332809	0	0	0	0	0	0	0	0	"Republican"
2296	0.755814492702484	0.687167227268219	0.717395901679993	0.705167889595032	0.706165969371796	1	1	1	1	1	1	1	1	"Republican"
2297	0.323030114173889	0.334304302930832	0.341709077358246	0.337487816810608	0.377328723669052	0	0	0	0	0	0	0	0	"Democrat"
2299	0.129016935825348	0.130895361304283	0.133908048272133	0.162911757826805	0.153745040297508	0	0	0	0	0	0	0	0	"Democrat"
2300	0.78139066696167	0.833456933498383	0.725097835063934	0.797295093536377	0.818696558475494	1	1	1	1	1	1	1	1	"Republican"
2301	0.376212537288666	0.346457004547119	0.383962064981461	0.346367567777634	0.460900723934174	0	0	0	0	0	0	0	0	"Democrat"
2302	0.299560844898224	0.368931502103806	0.298531174659729	0.300794422626495	0.366410493850708	0	0	0	0	0	0	0	0	"Democrat"
2303	0.29618513584137	0.288043439388275	0.280435174703598	0.36668860912323	0.262262284755707	0	0	0	0	0	0	0	0	"Democrat"
2305	0.668678939342499	0.581673443317413	0.656278252601624	0.543765187263489	0.55867874622345	1	1	1	1	1	1	1	1	"Democrat"
2306	0.745076656341553	0.603617668151855	0.648985326290131	0.651055932044983	0.604177951812744	1	1	1	1	1	1	1	1	"Republican"
2308	0.433266818523407	0.485442310571671	0.492698222398758	0.500474572181702	0.462393045425415	0	1	1	0	0	0	0	0	"Democrat"
2310	0.424983710050583	0.444082498550415	0.439027220010757	0.512865781784058	0.400971561670303	0	0	0	0	0	0	0	0	"Democrat"
2311	0.362142950296402	0.438149631023407	0.378793656826019	0.430217951536179	0.389979094266891	0	0	0	0	0	0	0	0	"Democrat"
2313	0.402327001094818	0.350993663072586	0.41698545217514	0.391402840614319	0.39614474773407	0	0	0	0	0	0	0	0	"Democrat"
2314	0.514046907424927	0.488351225852966	0.48677521944046	0.581590533256531	0.546101868152618	1	1	1	1	1	1	1	1	"Republican"
2315	0.489331603050232	0.562901496887207	0.550762474536896	0.570267856121063	0.495179623365402	0	0	0	0	0	0	0	0	"Democrat"
2316	0.189394950866699	0.150909140706062	0.200288385152817	0.183869421482086	0.216112479567528	0	0	0	0	0	0	0	0	"Democrat"
2317	0.342188537120819	0.536973118782043	0.411775499582291	0.499164551496506	0.386449337005615	0	0	0	1	0	0	0	0	"Democrat"
2318	0.4552261531353	0.465467780828476	0.369988620281219	0.446008682250977	0.514801561832428	0	0	0	0	1	1	0	1	"Democrat"
2319	0.441281467676163	0.411590903997421	0.488854587078094	0.406568765640259	0.449989974498749	0	0	0	0	1	1	1	0	"Republican"
2320	0.532806932926178	0.567506492137909	0.496705561876297	0.60309773683548	0.655031263828278	1	1	1	1	1	1	1	1	"Republican"
2321	0.453290671110153	0.460321843624115	0.479950189590454	0.479215025901794	0.524354696273804	0	0	0	0	0	0	0	0	"Republican"
2322	0.389491498470306	0.348109006881714	0.472125023603439	0.416016191244125	0.428992509841919	0	0	0	0	0	0	0	0	"Democrat"
2323	0.450314402580261	0.372303277254105	0.434719830751419	0.413216948509216	0.426861107349396	0	0	0	0	0	0	0	0	"Republican"
2325	0.58492511510849	0.438344895839691	0.561424076557159	0.619240403175354	0.555943131446838	1	1	1	1	1	1	1	1	"Democrat"
2326	0.880947172641754	0.849655091762543	0.871709704399109	0.898117125034332	0.878458380699158	1	1	1	1	1	1	1	1	"Republican"
2327	0.736153900623322	0.795522570610046	0.740621089935303	0.761382281780243	0.737484216690063	1	1	1	1	1	1	1	1	"Republican"
2328	0.344092398881912	0.344009697437286	0.432262629270554	0.377528160810471	0.433081060647964	0	0	0	0	0	0	0	0	"Republican"
