"USER_ID"	"YOB"	"Gender"	"Income"	"HouseholdStatus"	"EducationLevel"	"Party"	"Q124742"	"Q124122"	"Q123464"	"Q123621"	"Q122769"	"Q122770"	"Q122771"	"Q122120"	"Q121699"	"Q121700"	"Q120978"	"Q121011"	"Q120379"	"Q120650"	"Q120472"	"Q120194"	"Q120012"	"Q120014"	"Q119334"	"Q119851"	"Q119650"	"Q118892"	"Q118117"	"Q118232"	"Q118233"	"Q118237"	"Q117186"	"Q117193"	"Q116797"	"Q116881"	"Q116953"	"Q116601"	"Q116441"	"Q116448"	"Q116197"	"Q115602"	"Q115777"	"Q115610"	"Q115611"	"Q115899"	"Q115390"	"Q114961"	"Q114748"	"Q115195"	"Q114517"	"Q114386"	"Q113992"	"Q114152"	"Q113583"	"Q113584"	"Q113181"	"Q112478"	"Q112512"	"Q112270"	"Q111848"	"Q111580"	"Q111220"	"Q110740"	"Q109367"	"Q108950"	"Q109244"	"Q108855"	"Q108617"	"Q108856"	"Q108754"	"Q108342"	"Q108343"	"Q107869"	"Q107491"	"Q106993"	"Q106997"	"Q106272"	"Q106388"	"Q106389"	"Q106042"	"Q105840"	"Q105655"	"Q104996"	"Q103293"	"Q102906"	"Q102674"	"Q102687"	"Q102289"	"Q102089"	"Q101162"	"Q101163"	"Q101596"	"Q100689"	"Q100680"	"Q100562"	"Q99982"	"Q100010"	"Q99716"	"Q99581"	"Q99480"	"Q98869"	"Q98578"	"Q98059"	"Q98078"	"Q98197"	"Q96024"
792	1977	"Female"	"$100,001 - $150,000"	"Married (w/kids)"	"Master's Degree"	"Democrat"	"Yes"	"No"	"dnr"	"Yes"	"No"	"No"	"Public"	"No"	"Yes"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Science"	"Study first"	"No"	"No"	"No"	"No"	"Giving"	"No"	"No"	"Pragmatist"	"No"	"No"	"Cool headed"	"Standard hours"	"No"	"Happy"	"Yes"	"Yes"	"Yes"	"No"	"A.M."	"Yes"	"Start"	"Yes"	"No"	"Me"	"No"	"No"	"Yes"	"Yes"	"No"	"TMI"	"No"	"No"	"Tunes"	"People"	"No"	"No"	"Yes"	"Yes"	"Yes"	"Supportive"	"No"	"PC"	"dnr"	"Cautious"	"Yes"	"Yes!"	"No"	"Space"	"Yes"	"In-person"	"dnr"	"Yes"	"Yes"	"Yes"	"Yay people!"	"Yes"	"No"	"No"	"No"	"No"	"No"	"Yes"	"Yes"	"No"	"No"	"No"	"No"	"Own"	"Optimist"	"Dad"	"No"	"No"	"Yes"	"Yes"	"Check!"	"No"	"No"	"No"	"Yes"	"Yes"	"No"	"Yes"	"Yes"	"No"	"Yes"
793	1990	"Male"	"over $150,000"	"Single (no kids)"	"Current Undergraduate"	"Republican"	"dnr"	"dnr"	"No"	"No"	"Yes"	"Yes"	"Public"	"Yes"	"No"	"No"	"Yes"	"No"	"No"	"Yes"	"Science"	"Study first"	"Yes"	"No"	"Yes"	"Yes"	"Receiving"	"No"	"No"	"Pragmatist"	"No"	"No"	"Cool headed"	"Odd hours"	"No"	"Right"	"Yes"	"Yes"	"No"	"Yes"	"P.M."	"No"	"Start"	"Yes"	"Yes"	"Me"	"No"	"No"	"No"	"Yes"	"No"	"Mysterious"	"No"	"Yes"	"Tunes"	"People"	"Yes"	"No"	"No"	"Yes"	"No"	"Supportive"	"Yes"	"PC"	"No"	"Cautious"	"No"	"Yes!"	"No"	"Socialize"	"Yes"	"In-person"	"No"	"No"	"Yes"	"Yes"	"Yay people!"	"No"	"No"	"Yes"	"Yes"	"Yes"	"No"	"No"	"Yes"	"No"	"No"	"No"	"No"	"Own"	"Optimist"	"Dad"	"No"	"No"	"Yes"	"Yes"	"Check!"	"Yes"	"No"	"No"	"Yes"	"Yes"	"No"	"Yes"	"No"	"No"	"Yes"
794	1988	"Female"	"under $25,000"	"Domestic Partners (no kids)"	"High School Diploma"	"Democrat"	"dnr"	"Yes"	"No"	"No"	"No"	"Yes"	"Public"	"No"	"Yes"	"No"	"No"	"Yes"	"No"	"Yes"	"Art"	"Study first"	"Yes"	"No"	"No"	"No"	"Receiving"	"No"	"No"	"dnr"	"Yes"	"Yes"	"Hot headed"	"Odd hours"	"No"	"Happy"	"No"	"Yes"	"No"	"Yes"	"P.M."	"No"	"End"	"dnr"	"No"	"Me"	"Yes"	"Yes"	"Yes"	"No"	"Yes"	"TMI"	"No"	"No"	"Tunes"	"Technology"	"No"	"Yes"	"Yes"	"No"	"No"	"Demanding"	"No"	"PC"	"Yes"	"dnr"	"No"	"Umm..."	"No"	"Space"	"No"	"Online"	"Yes"	"No"	"Yes"	"No"	"Grrr people"	"No"	"No"	"Yes"	"No"	"dnr"	"No"	"No"	"dnr"	"Yes"	"Yes"	"No"	"No"	"dnr"	"Pessimist"	"Mom"	"No"	"Yes"	"Yes"	"No"	"Check!"	"Yes"	"No"	"No"	"Yes"	"Yes"	"No"	"Only-child"	"Yes"	"No"	"No"
795	1984	"Male"	"$50,000 - $74,999"	"Married (w/kids)"	"Master's Degree"	"Republican"	"No"	"No"	"No"	"Yes"	"No"	"No"	"Public"	"No"	"Yes"	"No"	"Yes"	"No"	"Yes"	"No"	"Science"	"Study first"	"No"	"Yes"	"Yes"	"No"	"Giving"	"Yes"	"No"	"Pragmatist"	"No"	"No"	"Cool headed"	"Standard hours"	"Yes"	"Happy"	"Yes"	"Yes"	"Yes"	"Yes"	"P.M."	"Yes"	"End"	"No"	"No"	"Circumstances"	"Yes"	"No"	"No"	"No"	"No"	"Mysterious"	"No"	"No"	"Tunes"	"People"	"Yes"	"No"	"Yes"	"Yes"	"Yes"	"Supportive"	"Yes"	"PC"	"Yes"	"Cautious"	"No"	"Yes!"	"No"	"Socialize"	"Yes"	"Online"	"Yes"	"Yes"	"Yes"	"Yes"	"Yay people!"	"Yes"	"No"	"No"	"No"	"No"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
796	1996	"Female"	"$100,001 - $150,000"	"Single (no kids)"	"Current Undergraduate"	"Republican"	"dnr"	"Yes"	"No"	"No"	"Yes"	"No"	"Public"	"No"	"No"	"No"	"No"	"No"	"Yes"	"Yes"	"Science"	"Try first"	"No"	"No"	"No"	"No"	"dnr"	"No"	"Yes"	"Idealist"	"No"	"No"	"Cool headed"	"Odd hours"	"No"	"Right"	"No"	"Yes"	"No"	"Yes"	"P.M."	"Yes"	"End"	"Yes"	"No"	"Circumstances"	"Yes"	"No"	"Yes"	"Yes"	"Yes"	"TMI"	"No"	"Yes"	"Tunes"	"Technology"	"Yes"	"No"	"No"	"Yes"	"Yes"	"Supportive"	"No"	"PC"	"No"	"Risk-friendly"	"Yes"	"Umm..."	"No"	"Socialize"	"Yes"	"In-person"	"Yes"	"No"	"No"	"Yes"	"Grrr people"	"dnr"	"No"	"Yes"	"dnr"	"No"	"No"	"No"	"Yes"	"Yes"	"No"	"Yes"	"No"	"Rent"	"Optimist"	"Mom"	"No"	"No"	"No"	"Yes"	"Check!"	"Yes"	"No"	"No"	"Yes"	"Yes"	"No"	"Yes"	"No"	"Yes"	"No"
797	1979	"Female"	"$50,000 - $74,999"	"Single (w/kids)"	"Bachelor's Degree"	"Republican"	"No"	"Yes"	"No"	"Yes"	"No"	"Yes"	"Public"	"No"	"Yes"	"No"	"Yes"	"No"	"No"	"No"	"Science"	"Try first"	"Yes"	"No"	"No"	"No"	"Giving"	"Yes"	"Yes"	"Pragmatist"	"No"	"No"	"Cool headed"	"Standard hours"	"No"	"Happy"	"No"	"Yes"	"Yes"	"No"	"P.M."	"Yes"	"End"	"Yes"	"No"	"Circumstances"	"Yes"	"No"	"No"	"Yes"	"Yes"	"TMI"	"No"	"No"	"Tunes"	"Technology"	"No"	"Yes"	"Yes"	"Yes"	"No"	"Demanding"	"No"	"Mac"	"Yes"	"Cautious"	"No"	"Yes!"	"Yes"	"Space"	"No"	"In-person"	"No"	"Yes"	"Yes"	"Yes"	"Grrr people"	"No"	"No"	"No"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"No"	"Yes"	"No"	"No"	"Own"	"Pessimist"	"Mom"	"No"	"No"	"Yes"	"Yes"	"Nope"	"Yes"	"No"	"No"	"Yes"	"Yes"	"No"	"Yes"	"No"	"No"	"No"
798	1987	"Female"	"$25,001 - $50,000"	"Single (no kids)"	"Bachelor's Degree"	"Democrat"	"Yes"	"Yes"	"No"	"Yes"	"No"	"No"	"Public"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Yes"	"Yes"	"Art"	"dnr"	"dnr"	"dnr"	"Yes"	"Yes"	"Giving"	"Yes"	"Yes"	"dnr"	"dnr"	"dnr"	"Hot headed"	"Standard hours"	"dnr"	"dnr"	"dnr"	"Yes"	"Yes"	"Yes"	"dnr"	"Yes"	"dnr"	"dnr"	"No"	"dnr"	"Yes"	"dnr"	"No"	"dnr"	"No"	"TMI"	"No"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"Yes"	"dnr"	"dnr"	"Mac"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"No"	"No"	"dnr"	"dnr"	"dnr"	"Yes"	"Yes"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Mom"	"dnr"	"Yes"	"Yes"	"dnr"	"dnr"	"No"	"No"	"dnr"	"No"	"Yes"	"dnr"	"Yes"	"No"	"No"	"No"
799	1958	"Male"	"$100,001 - $150,000"	"Married (w/kids)"	"Master's Degree"	"Democrat"	"dnr"	"No"	"No"	"Yes"	"No"	"Yes"	"Private"	"No"	"Yes"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Science"	"Try first"	"No"	"Yes"	"No"	"Yes"	"Giving"	"Yes"	"Yes"	"Pragmatist"	"No"	"Yes"	"Cool headed"	"Standard hours"	"No"	"Happy"	"No"	"Yes"	"Yes"	"No"	"A.M."	"Yes"	"Start"	"Yes"	"No"	"Me"	"No"	"No"	"No"	"Yes"	"No"	"TMI"	"No"	"No"	"Talk"	"Technology"	"No"	"Yes"	"Yes"	"No"	"No"	"Supportive"	"No"	"Mac"	"Yes"	"Risk-friendly"	"Yes"	"Yes!"	"No"	"Space"	"Yes"	"In-person"	"No"	"No"	"Yes"	"Yes"	"Yay people!"	"Yes"	"No"	"No"	"Yes"	"No"	"No"	"Yes"	"No"	"No"	"Yes"	"Yes"	"No"	"Own"	"Pessimist"	"Dad"	"No"	"No"	"No"	"Yes"	"Nope"	"Yes"	"No"	"No"	"No"	"dnr"	"dnr"	"Yes"	"No"	"No"	"Yes"
800	1982	"Female"	"$75,000 - $100,000"	"Married (no kids)"	"Bachelor's Degree"	"Republican"	"No"	"Yes"	"No"	"No"	"No"	"No"	"Public"	"Yes"	"Yes"	"No"	"Yes"	"Yes"	"No"	"Yes"	"Science"	"Try first"	"Yes"	"No"	"No"	"No"	"Receiving"	"No"	"No"	"Idealist"	"No"	"Yes"	"Hot headed"	"Odd hours"	"No"	"Happy"	"Yes"	"Yes"	"No"	"Yes"	"P.M."	"Yes"	"End"	"Yes"	"No"	"Circumstances"	"No"	"Yes"	"Yes"	"Yes"	"No"	"TMI"	"No"	"No"	"Tunes"	"People"	"No"	"Yes"	"Yes"	"No"	"No"	"Supportive"	"No"	"PC"	"Yes"	"Cautious"	"Yes"	"Umm..."	"No"	"Space"	"No"	"In-person"	"No"	"No"	"Yes"	"Yes"	"Grrr people"	"Yes"	"No"	"Yes"	"No"	"Yes"	"No"	"No"	"No"	"Yes"	"No"	"No"	"No"	"Own"	"Pessimist"	"Dad"	"No"	"Yes"	"Yes"	"Yes"	"Nope"	"Yes"	"No"	"No"	"Yes"	"No"	"No"	"Yes"	"Yes"	"No"	"No"
801	1973	"Male"	"$50,000 - $74,999"	"Single (no kids)"	"Bachelor's Degree"	"Democrat"	"Yes"	"No"	"No"	"Yes"	"No"	"No"	"Public"	"No"	"Yes"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Art"	"Try first"	"No"	"No"	"No"	"Yes"	"Giving"	"Yes"	"No"	"Pragmatist"	"Yes"	"No"	"Hot headed"	"Odd hours"	"No"	"Happy"	"No"	"Yes"	"Yes"	"No"	"P.M."	"Yes"	"End"	"Yes"	"No"	"Me"	"No"	"No"	"No"	"No"	"Yes"	"Mysterious"	"No"	"No"	"Tunes"	"People"	"Yes"	"Yes"	"Yes"	"No"	"No"	"Supportive"	"Yes"	"Mac"	"Yes"	"Cautious"	"Yes"	"Umm..."	"No"	"Space"	"Yes"	"Online"	"Yes"	"No"	"Yes"	"Yes"	"Grrr people"	"Yes"	"Yes"	"No"	"No"	"Yes"	"No"	"Yes"	"No"	"No"	"Yes"	"No"	"No"	"Rent"	"Pessimist"	"Dad"	"Yes"	"Yes"	"No"	"No"	"Check!"	"Yes"	"Yes"	"No"	"No"	"No"	"dnr"	"Yes"	"Yes"	"No"	"No"
802	1993	"Male"	"under $25,000"	"Single (no kids)"	"Current Undergraduate"	"Republican"	"No"	"No"	"Yes"	"No"	"No"	"Yes"	"Public"	"No"	"Yes"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Science"	"Try first"	"No"	"No"	"No"	"No"	"Giving"	"No"	"Yes"	"Pragmatist"	"No"	"Yes"	"Cool headed"	"Odd hours"	"No"	"Happy"	"No"	"No"	"Yes"	"No"	"P.M."	"Yes"	"Start"	"Yes"	"No"	"Me"	"Yes"	"Yes"	"Yes"	"No"	"Yes"	"Mysterious"	"No"	"No"	"Tunes"	"People"	"No"	"No"	"No"	"Yes"	"No"	"Supportive"	"No"	"PC"	"No"	"Cautious"	"No"	"Yes!"	"No"	"Space"	"No"	"Online"	"No"	"Yes"	"Yes"	"Yes"	"Grrr people"	"Yes"	"No"	"Yes"	"No"	"No"	"Yes"	"No"	"Yes"	"Yes"	"No"	"No"	"No"	"Own"	"Optimist"	"Dad"	"No"	"No"	"Yes"	"Yes"	"Nope"	"Yes"	"No"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"No"	"No"	"Yes"
804	1957	"Female"	"$100,001 - $150,000"	"Married (w/kids)"	"Bachelor's Degree"	"Republican"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"Yes"	"Public"	"No"	"Yes"	"No"	"No"	"dnr"	"No"	"dnr"	"Art"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"Yes"	"No"	"Idealist"	"No"	"No"	"Cool headed"	"dnr"	"Yes"	"Happy"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"Mac"	"dnr"	"Cautious"	"dnr"	"Yes!"	"Yes"	"Space"	"No"	"Online"	"No"	"Yes"	"Yes"	"No"	"Yay people!"	"Yes"	"No"	"No"	"Yes"	"Yes"	"Yes"	"No"	"Yes"	"No"	"Yes"	"No"	"Yes"	"Own"	"Optimist"	"Dad"	"No"	"No"	"No"	"No"	"Check!"	"Yes"	"No"	"No"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
805	1992	"Female"	"under $25,000"	"Single (no kids)"	"Current Undergraduate"	"Republican"	"No"	"No"	"No"	"No"	"No"	"No"	"Public"	"Yes"	"No"	"Yes"	"No"	"No"	"Yes"	"Yes"	"Art"	"Study first"	"No"	"No"	"No"	"No"	"Giving"	"No"	"No"	"Idealist"	"No"	"Yes"	"Cool headed"	"Standard hours"	"No"	"Happy"	"Yes"	"No"	"No"	"No"	"A.M."	"Yes"	"End"	"Yes"	"No"	"Me"	"Yes"	"No"	"Yes"	"Yes"	"No"	"TMI"	"No"	"Yes"	"Tunes"	"People"	"Yes"	"Yes"	"No"	"Yes"	"Yes"	"Supportive"	"No"	"PC"	"Yes"	"Cautious"	"No"	"Yes!"	"No"	"Socialize"	"No"	"In-person"	"Yes"	"Yes"	"Yes"	"Yes"	"Yay people!"	"No"	"No"	"No"	"No"	"Yes"	"No"	"Yes"	"No"	"No"	"Yes"	"Yes"	"No"	"Rent"	"Optimist"	"Dad"	"No"	"Yes"	"Yes"	"Yes"	"Nope"	"No"	"No"	"No"	"Yes"	"Yes"	"No"	"Yes"	"No"	"Yes"	"No"
806	1974	"Male"	"over $150,000"	"Married (w/kids)"	"Doctoral Degree"	"Democrat"	"dnr"	"Yes"	"No"	"Yes"	"Yes"	"Yes"	"Public"	"Yes"	"Yes"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Science"	"Study first"	"No"	"Yes"	"No"	"Yes"	"Giving"	"Yes"	"No"	"Pragmatist"	"Yes"	"No"	"Cool headed"	"Odd hours"	"No"	"Right"	"Yes"	"Yes"	"Yes"	"No"	"A.M."	"Yes"	"End"	"Yes"	"No"	"Circumstances"	"Yes"	"No"	"Yes"	"Yes"	"No"	"Mysterious"	"No"	"Yes"	"Talk"	"People"	"No"	"No"	"Yes"	"Yes"	"Yes"	"Supportive"	"No"	"PC"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"In-person"	"No"	"Yes"	"Yes"	"Yes"	"Yay people!"	"Yes"	"Yes"	"No"	"No"	"No"	"No"	"Yes"	"No"	"No"	"No"	"No"	"No"	"Rent"	"Optimist"	"Mom"	"Yes"	"No"	"No"	"Yes"	"Check!"	"No"	"No"	"Yes"	"Yes"	"Yes"	"No"	"Yes"	"No"	"No"	"Yes"
808	1968	"Male"	"$100,001 - $150,000"	"Single (no kids)"	"Bachelor's Degree"	"Republican"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"TMI"	"Yes"	"No"	"Talk"	"People"	"No"	"Yes"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
809	1994	"Male"	"$100,001 - $150,000"	"Single (no kids)"	"High School Diploma"	"Democrat"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"Yes"	"Public"	"dnr"	"No"	"No"	"dnr"	"No"	"dnr"	"Yes"	"dnr"	"Study first"	"Yes"	"No"	"dnr"	"No"	"Giving"	"dnr"	"Yes"	"Pragmatist"	"No"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"Yes"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Mysterious"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"PC"	"No"	"dnr"	"Yes"	"dnr"	"dnr"	"Space"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Mom"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"Yes"	"Yes"	"dnr"	"dnr"
810	1994	"Male"	"$25,001 - $50,000"	"Single (no kids)"	"Current Undergraduate"	"Republican"	"dnr"	"Yes"	"No"	"No"	"No"	"Yes"	"Public"	"No"	"Yes"	"No"	"No"	"Yes"	"Yes"	"Yes"	"Art"	"Study first"	"No"	"Yes"	"No"	"No"	"Giving"	"No"	"Yes"	"Idealist"	"No"	"Yes"	"Cool headed"	"Odd hours"	"No"	"Happy"	"No"	"Yes"	"No"	"Yes"	"P.M."	"Yes"	"End"	"Yes"	"No"	"Circumstances"	"Yes"	"No"	"No"	"Yes"	"Yes"	"TMI"	"No"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"Yes"	"Demanding"	"No"	"PC"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Rent"	"dnr"	"dnr"	"dnr"	"No"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
811	1976	"Female"	"$75,000 - $100,000"	"Married (w/kids)"	"Associate's Degree"	"Republican"	"No"	"No"	"No"	"No"	"No"	"Yes"	"Public"	"Yes"	"No"	"No"	"Yes"	"Yes"	"No"	"Yes"	"Art"	"Study first"	"Yes"	"Yes"	"Yes"	"No"	"Giving"	"Yes"	"No"	"Pragmatist"	"Yes"	"Yes"	"Hot headed"	"Odd hours"	"Yes"	"Happy"	"Yes"	"Yes"	"Yes"	"No"	"A.M."	"No"	"Start"	"Yes"	"Yes"	"Circumstances"	"Yes"	"Yes"	"No"	"Yes"	"No"	"TMI"	"No"	"No"	"Tunes"	"Technology"	"Yes"	"Yes"	"Yes"	"Yes"	"Yes"	"Supportive"	"Yes"	"PC"	"Yes"	"Cautious"	"No"	"Yes!"	"No"	"Socialize"	"No"	"Online"	"Yes"	"Yes"	"Yes"	"Yes"	"Yay people!"	"Yes"	"No"	"Yes"	"Yes"	"Yes"	"No"	"No"	"Yes"	"No"	"Yes"	"No"	"Yes"	"Own"	"Pessimist"	"Mom"	"Yes"	"Yes"	"Yes"	"Yes"	"Check!"	"Yes"	"No"	"No"	"Yes"	"Yes"	"No"	"Yes"	"No"	"Yes"	"No"
812	1968	"Male"	"$50,000 - $74,999"	"Married (w/kids)"	"Bachelor's Degree"	"Republican"	"No"	"No"	"No"	"No"	"Yes"	"No"	"Public"	"No"	"No"	"No"	"Yes"	"Yes"	"No"	"Yes"	"Science"	"Study first"	"No"	"No"	"No"	"Yes"	"Giving"	"Yes"	"Yes"	"Idealist"	"No"	"Yes"	"Hot headed"	"Odd hours"	"No"	"Right"	"Yes"	"Yes"	"No"	"Yes"	"P.M."	"Yes"	"Start"	"Yes"	"No"	"Me"	"Yes"	"No"	"No"	"No"	"No"	"TMI"	"No"	"No"	"Talk"	"Technology"	"No"	"Yes"	"Yes"	"Yes"	"No"	"Demanding"	"No"	"PC"	"Yes"	"Cautious"	"No"	"Yes!"	"No"	"Space"	"Yes"	"Online"	"No"	"Yes"	"Yes"	"Yes"	"Grrr people"	"Yes"	"No"	"Yes"	"No"	"No"	"No"	"Yes"	"No"	"No"	"No"	"Yes"	"No"	"Own"	"Pessimist"	"Mom"	"No"	"Yes"	"Yes"	"Yes"	"Nope"	"Yes"	"No"	"No"	"No"	"Yes"	"No"	"Only-child"	"Yes"	"No"	"Yes"
814	1993	"Male"	"$25,001 - $50,000"	"Single (no kids)"	"Current Undergraduate"	"Republican"	"dnr"	"dnr"	"No"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"Science"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"Giving"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"P.M."	"Yes"	"Start"	"dnr"	"No"	"dnr"	"No"	"Yes"	"dnr"	"Yes"	"dnr"	"Mysterious"	"dnr"	"dnr"	"Tunes"	"People"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"Grrr people"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"
815	1979	"Male"	"$50,000 - $74,999"	"Single (no kids)"	"High School Diploma"	"Republican"	"dnr"	"Yes"	"No"	"Yes"	"No"	"Yes"	"Private"	"No"	"Yes"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Science"	"Study first"	"No"	"No"	"Yes"	"dnr"	"dnr"	"Yes"	"No"	"Pragmatist"	"No"	"No"	"Cool headed"	"Odd hours"	"No"	"Happy"	"No"	"Yes"	"No"	"No"	"dnr"	"Yes"	"dnr"	"Yes"	"No"	"dnr"	"No"	"No"	"No"	"Yes"	"No"	"Mysterious"	"Yes"	"No"	"Tunes"	"People"	"Yes"	"Yes"	"Yes"	"No"	"No"	"Supportive"	"No"	"PC"	"Yes"	"Cautious"	"No"	"Umm..."	"No"	"Space"	"No"	"In-person"	"No"	"No"	"Yes"	"Yes"	"Grrr people"	"Yes"	"No"	"No"	"No"	"Yes"	"Yes"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
816	1980	"Male"	"$75,000 - $100,000"	"Married (w/kids)"	"Bachelor's Degree"	"Republican"	"dnr"	"Yes"	"No"	"Yes"	"Yes"	"No"	"Public"	"No"	"Yes"	"No"	"No"	"Yes"	"No"	"Yes"	"Science"	"Study first"	"Yes"	"No"	"Yes"	"No"	"Giving"	"Yes"	"Yes"	"Pragmatist"	"Yes"	"Yes"	"Cool headed"	"Odd hours"	"No"	"Right"	"Yes"	"Yes"	"Yes"	"No"	"P.M."	"No"	"Start"	"Yes"	"Yes"	"Me"	"Yes"	"Yes"	"Yes"	"Yes"	"Yes"	"Mysterious"	"Yes"	"No"	"Talk"	"People"	"Yes"	"Yes"	"Yes"	"No"	"No"	"Supportive"	"Yes"	"PC"	"Yes"	"Cautious"	"No"	"Yes!"	"No"	"Space"	"No"	"In-person"	"No"	"No"	"Yes"	"No"	"Grrr people"	"Yes"	"Yes"	"Yes"	"No"	"Yes"	"Yes"	"No"	"No"	"No"	"No"	"No"	"Yes"	"Own"	"Pessimist"	"Dad"	"Yes"	"Yes"	"No"	"No"	"Nope"	"Yes"	"No"	"No"	"Yes"	"Yes"	"No"	"Yes"	"No"	"Yes"	"No"
