"USER_ID"	"Party"	"Age_group"	"NumSurveyAnsInterest"	"IsLiberal"	"Gender"	"Income"	"HouseholdStatus"	"EducationLevel"	"Q109244"	"Q115611"	"Q98197"	"Q113181"	"Q98869"	"Q101163"	"Q99480"	"Q105840"	"Q116881"	"Q120379"	"Q120472"	"Q106272"	"Q115899"	"Q121699"	"Q119851"	"Q110740"	"Q102089"	"Q106042"
812	"Republican"	"(44,64]"	18	"Yes"	"Male"	"$50,000 - $74,999"	"Married (w/kids)"	"Bachelor's Degree"	"No"	"No"	"No"	"No"	"Yes"	"Mom"	"No"	"No"	"Right"	"No"	"Science"	"Yes"	"Me"	"No"	"Yes"	"PC"	"Own"	"No"
814	"Republican"	"(18,44]"	3	"Yes"	"Male"	"$25,001 - $50,000"	"Single (no kids)"	"Current Undergraduate"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"Science"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
815	"Republican"	"(18,44]"	11	"Yes"	"Male"	"$50,000 - $74,999"	"Single (no kids)"	"High School Diploma"	"No"	"No"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"Yes"	"Happy"	"Yes"	"Science"	"Yes"	"dnr"	"Yes"	"dnr"	"PC"	"dnr"	"No"
816	"Republican"	"(18,44]"	18	"No"	"Male"	"$75,000 - $100,000"	"Married (w/kids)"	"dnr"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"Yes"	"Right"	"No"	"Science"	"Yes"	"Me"	"Yes"	"No"	"PC"	"Own"	"No"
817	"Republican"	"(18,44]"	15	"unknown"	"Female"	"$100,001 - $150,000"	"Married (no kids)"	"dnr"	"No"	"dnr"	"Yes"	"Yes"	"dnr"	"dnr"	"No"	"Yes"	"Happy"	"Yes"	"Science"	"Yes"	"Me"	"Yes"	"No"	"PC"	"Own"	"No"
818	"Republican"	"(64,90]"	16	"unknown"	"Male"	"over $150,000"	"Married (no kids)"	"Associate's Degree"	"No"	"Yes"	"dnr"	"Yes"	"Yes"	"Mom"	"Yes"	"No"	"Happy"	"No"	"Art"	"Yes"	"dnr"	"Yes"	"Yes"	"PC"	"Own"	"Yes"
819	"Democrat"	"(18,44]"	18	"unknown"	"Female"	"$50,000 - $74,999"	"Married (w/kids)"	"High School Diploma"	"Yes"	"Yes"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"Yes"	"Right"	"No"	"Science"	"No"	"Me"	"No"	"No"	"Mac"	"Rent"	"No"
820	"Republican"	"(18,44]"	18	"No"	"Female"	"$50,000 - $74,999"	"Married (no kids)"	"Bachelor's Degree"	"No"	"No"	"Yes"	"Yes"	"Yes"	"Mom"	"Yes"	"Yes"	"Happy"	"No"	"Art"	"Yes"	"Circumstances"	"No"	"Yes"	"PC"	"Own"	"Yes"
821	"Democrat"	"(18,44]"	17	"Yes"	"Female"	"$75,000 - $100,000"	"Married (w/kids)"	"Bachelor's Degree"	"Yes"	"Yes"	"No"	"Yes"	"Yes"	"Mom"	"Yes"	"Yes"	"Happy"	"Yes"	"Science"	"Yes"	"Me"	"Yes"	"No"	"Mac"	"dnr"	"Yes"
822	"Democrat"	"(18,44]"	18	"No"	"Male"	"$75,000 - $100,000"	"Married (no kids)"	"High School Diploma"	"Yes"	"No"	"No"	"No"	"Yes"	"Dad"	"No"	"Yes"	"Happy"	"No"	"Science"	"Yes"	"Circumstances"	"Yes"	"No"	"Mac"	"Rent"	"No"
823	"Republican"	"(18,44]"	10	"unknown"	"Male"	"$75,000 - $100,000"	"Single (no kids)"	"Current Undergraduate"	"dnr"	"No"	"No"	"No"	"No"	"Dad"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"Me"	"dnr"	"dnr"	"dnr"	"Rent"	"No"
824	"Republican"	"(18,44]"	18	"No"	"Female"	"$100,001 - $150,000"	"Single (no kids)"	"Bachelor's Degree"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"No"	"Art"	"Yes"	"Me"	"No"	"No"	"Mac"	"Own"	"Yes"
825	"Republican"	"(18,44]"	17	"No"	"Male"	"$50,000 - $74,999"	"Married (w/kids)"	"Bachelor's Degree"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Mom"	"Yes"	"No"	"Happy"	"No"	"Science"	"Yes"	"Circumstances"	"Yes"	"dnr"	"PC"	"Rent"	"Yes"
826	"Republican"	"(18,44]"	18	"No"	"Male"	"$75,000 - $100,000"	"Single (no kids)"	"Bachelor's Degree"	"No"	"Yes"	"No"	"No"	"No"	"Dad"	"Yes"	"Yes"	"Right"	"No"	"Science"	"Yes"	"Circumstances"	"Yes"	"Yes"	"Mac"	"Own"	"Yes"
827	"Democrat"	"(18,44]"	8	"Yes"	"Female"	"$25,001 - $50,000"	"Single (no kids)"	"Current Undergraduate"	"dnr"	"dnr"	"Yes"	"No"	"No"	"Mom"	"Yes"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Mac"	"Rent"	"dnr"
828	"Democrat"	"(18,44]"	9	"unknown"	"Female"	"under $25,000"	"Single (no kids)"	"Current Undergraduate"	"dnr"	"No"	"dnr"	"dnr"	"Yes"	"Dad"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"Me"	"dnr"	"dnr"	"PC"	"Rent"	"Yes"
829	"Democrat"	"(0,18]"	11	"Yes"	"Male"	"over $150,000"	"Single (no kids)"	"Current K-12"	"dnr"	"No"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"No"	"Happy"	"Yes"	"Science"	"Yes"	"Circumstances"	"No"	"Yes"	"dnr"	"dnr"	"No"
830	"Democrat"	"(44,64]"	18	"No"	"Male"	"$25,001 - $50,000"	"Single (w/kids)"	"High School Diploma"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"Yes"	"Happy"	"No"	"Science"	"No"	"Me"	"Yes"	"No"	"Mac"	"Own"	"No"
831	"Republican"	"(18,44]"	10	"No"	"Male"	"over $150,000"	"Married (w/kids)"	"Bachelor's Degree"	"No"	"No"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"Happy"	"No"	"Science"	"dnr"	"Circumstances"	"Yes"	"No"	"PC"	"dnr"	"dnr"
832	"Democrat"	"(64,90]"	17	"Yes"	"Female"	"over $150,000"	"Married (w/kids)"	"Doctoral Degree"	"Yes"	"No"	"No"	"No"	"No"	"dnr"	"No"	"Yes"	"Right"	"Yes"	"Science"	"Yes"	"Circumstances"	"No"	"Yes"	"Mac"	"Own"	"Yes"
833	"Republican"	"(0,18]"	2	"unknown"	"Male"	"$25,001 - $50,000"	"Single (no kids)"	"Current K-12"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"Science"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
834	"Democrat"	"(18,44]"	8	"Yes"	"Female"	"$75,000 - $100,000"	"Married (no kids)"	"High School Diploma"	"No"	"dnr"	"No"	"dnr"	"Yes"	"dnr"	"Yes"	"Yes"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"PC"	"dnr"	"Yes"
835	"Republican"	"(18,44]"	17	"No"	"Male"	"$100,001 - $150,000"	"Single (no kids)"	"Current K-12"	"No"	"No"	"No"	"No"	"Yes"	"Dad"	"No"	"No"	"dnr"	"Yes"	"Science"	"Yes"	"Me"	"No"	"No"	"Mac"	"Own"	"No"
836	"Democrat"	"(18,44]"	18	"No"	"Female"	"under $25,000"	"Single (no kids)"	"dnr"	"Yes"	"No"	"No"	"No"	"No"	"Dad"	"No"	"Yes"	"Happy"	"No"	"Science"	"No"	"Circumstances"	"Yes"	"Yes"	"PC"	"Rent"	"Yes"
837	"Democrat"	"(18,44]"	18	"Yes"	"Male"	"$50,000 - $74,999"	"Married (no kids)"	"Current Undergraduate"	"Yes"	"No"	"No"	"No"	"No"	"Mom"	"No"	"No"	"Right"	"No"	"Art"	"Yes"	"Circumstances"	"Yes"	"No"	"PC"	"Rent"	"No"
840	"Republican"	"(18,44]"	11	"unknown"	"Male"	"under $25,000"	"Single (no kids)"	"Current Undergraduate"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"dnr"	"Yes"	"dnr"	"dnr"	"No"	"Science"	"dnr"	"dnr"	"Yes"	"dnr"	"Mac"	"Own"	"dnr"
841	"Republican"	"(44,64]"	15	"unknown"	"Female"	"$100,001 - $150,000"	"Married (w/kids)"	"High School Diploma"	"dnr"	"Yes"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"Yes"	"dnr"	"No"	"dnr"	"No"	"Me"	"Yes"	"No"	"PC"	"Own"	"Yes"
842	"Democrat"	"(18,44]"	10	"Yes"	"Female"	"$25,001 - $50,000"	"Single (no kids)"	"Current Undergraduate"	"No"	"dnr"	"No"	"dnr"	"Yes"	"Mom"	"Yes"	"No"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"PC"	"Own"	"Yes"
843	"Democrat"	"(18,44]"	18	"Yes"	"Male"	"$25,001 - $50,000"	"Single (no kids)"	"dnr"	"No"	"No"	"No"	"No"	"Yes"	"Mom"	"Yes"	"No"	"Happy"	"Yes"	"Science"	"No"	"Me"	"Yes"	"No"	"PC"	"Own"	"Yes"
845	"Democrat"	"(44,64]"	18	"No"	"Female"	"$75,000 - $100,000"	"Domestic Partners (no kids)"	"Master's Degree"	"Yes"	"No"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"Yes"	"Happy"	"Yes"	"Art"	"Yes"	"Circumstances"	"Yes"	"No"	"PC"	"Own"	"Yes"
848	"Democrat"	"(18,44]"	18	"Yes"	"Female"	"$50,000 - $74,999"	"Single (w/kids)"	"Associate's Degree"	"Yes"	"No"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"No"	"Right"	"Yes"	"Science"	"Yes"	"Me"	"Yes"	"No"	"PC"	"Own"	"Yes"
849	"Republican"	"(18,44]"	18	"No"	"Male"	"$100,001 - $150,000"	"Married (no kids)"	"Bachelor's Degree"	"No"	"No"	"No"	"No"	"Yes"	"Dad"	"No"	"No"	"Happy"	"No"	"Science"	"Yes"	"Me"	"Yes"	"Yes"	"Mac"	"Own"	"Yes"
850	"Republican"	"(18,44]"	18	"No"	"Male"	"$100,001 - $150,000"	"Married (no kids)"	"Current Undergraduate"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Mom"	"Yes"	"Yes"	"Right"	"No"	"Science"	"Yes"	"Circumstances"	"No"	"No"	"PC"	"Rent"	"No"
851	"Democrat"	"(18,44]"	16	"Yes"	"Female"	"$25,001 - $50,000"	"Single (no kids)"	"High School Diploma"	"No"	"Yes"	"No"	"No"	"No"	"Mom"	"Yes"	"Yes"	"dnr"	"No"	"Science"	"No"	"dnr"	"Yes"	"No"	"PC"	"Own"	"No"
852	"Democrat"	"(18,44]"	17	"No"	"Male"	"$100,001 - $150,000"	"Single (no kids)"	"Current Undergraduate"	"No"	"Yes"	"No"	"No"	"Yes"	"Dad"	"No"	"No"	"dnr"	"Yes"	"Science"	"Yes"	"Circumstances"	"No"	"No"	"PC"	"Rent"	"No"
853	"Democrat"	"(18,44]"	18	"No"	"Female"	"$75,000 - $100,000"	"Married (no kids)"	"High School Diploma"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"Yes"	"Happy"	"No"	"Science"	"Yes"	"Me"	"No"	"No"	"PC"	"Rent"	"Yes"
854	"Democrat"	"(18,44]"	18	"No"	"Male"	"under $25,000"	"Single (no kids)"	"Current Undergraduate"	"No"	"No"	"No"	"No"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"No"	"Science"	"No"	"Me"	"No"	"No"	"PC"	"Rent"	"No"
855	"Democrat"	"(44,64]"	15	"Yes"	"Female"	"dnr"	"Married (w/kids)"	"Master's Degree"	"dnr"	"No"	"Yes"	"dnr"	"Yes"	"Mom"	"Yes"	"Yes"	"Happy"	"Yes"	"Art"	"No"	"Me"	"Yes"	"No"	"dnr"	"Own"	"Yes"
856	"Democrat"	"(18,44]"	3	"unknown"	"Female"	"over $150,000"	"Married (w/kids)"	"Bachelor's Degree"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"
857	"Democrat"	"(18,44]"	17	"Yes"	"Female"	"$50,000 - $74,999"	"Domestic Partners (no kids)"	"Current Undergraduate"	"No"	"No"	"Yes"	"Yes"	"dnr"	"Mom"	"Yes"	"Yes"	"Happy"	"No"	"Science"	"Yes"	"Me"	"Yes"	"No"	"PC"	"Own"	"No"
858	"Democrat"	"(18,44]"	18	"No"	"Male"	"under $25,000"	"Single (no kids)"	"Master's Degree"	"No"	"No"	"No"	"No"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"Yes"	"Art"	"No"	"Circumstances"	"Yes"	"Yes"	"PC"	"Rent"	"No"
859	"Democrat"	"(0,18]"	5	"Yes"	"Female"	"over $150,000"	"Single (no kids)"	"Current K-12"	"dnr"	"No"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Art"	"dnr"	"dnr"	"No"	"No"	"dnr"	"dnr"	"dnr"
860	"Republican"	"(44,64]"	18	"No"	"Male"	"$25,001 - $50,000"	"Single (no kids)"	"Associate's Degree"	"No"	"No"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"No"	"Science"	"Yes"	"Me"	"No"	"Yes"	"PC"	"Own"	"Yes"
861	"Democrat"	"(18,44]"	0	"unknown"	"Male"	"$50,000 - $74,999"	"Single (no kids)"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
862	"Democrat"	"(18,44]"	18	"Yes"	"Female"	"$25,001 - $50,000"	"Single (no kids)"	"Master's Degree"	"Yes"	"No"	"Yes"	"Yes"	"Yes"	"Dad"	"No"	"Yes"	"Happy"	"Yes"	"Art"	"Yes"	"Me"	"No"	"No"	"PC"	"Own"	"No"
865	"Democrat"	"(18,44]"	2	"unknown"	"Female"	"$25,001 - $50,000"	"Single (no kids)"	"Bachelor's Degree"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"PC"	"dnr"	"dnr"
867	"Republican"	"(44,64]"	17	"Yes"	"Male"	"$100,001 - $150,000"	"Married (w/kids)"	"Bachelor's Degree"	"dnr"	"Yes"	"No"	"No"	"Yes"	"Mom"	"Yes"	"No"	"Happy"	"No"	"Art"	"Yes"	"Me"	"Yes"	"No"	"Mac"	"Own"	"No"
868	"Republican"	"(18,44]"	18	"No"	"Female"	"under $25,000"	"Single (no kids)"	"dnr"	"No"	"No"	"Yes"	"Yes"	"Yes"	"Mom"	"Yes"	"Yes"	"Happy"	"No"	"Science"	"No"	"Circumstances"	"Yes"	"Yes"	"Mac"	"Rent"	"No"
869	"Democrat"	"(0,18]"	17	"Yes"	"Female"	"$100,001 - $150,000"	"Single (no kids)"	"Current K-12"	"Yes"	"No"	"No"	"No"	"Yes"	"Dad"	"Yes"	"Yes"	"Happy"	"Yes"	"Science"	"No"	"dnr"	"No"	"Yes"	"PC"	"Own"	"No"
871	"Democrat"	"(18,44]"	17	"No"	"Male"	"$75,000 - $100,000"	"Single (no kids)"	"Current K-12"	"No"	"Yes"	"No"	"dnr"	"No"	"Mom"	"Yes"	"Yes"	"Right"	"Yes"	"Science"	"Yes"	"Circumstances"	"No"	"No"	"PC"	"Own"	"No"
872	"Republican"	"(18,44]"	10	"unknown"	"Female"	"$50,000 - $74,999"	"Married (no kids)"	"Master's Degree"	"No"	"dnr"	"Yes"	"dnr"	"Yes"	"dnr"	"Yes"	"No"	"Happy"	"Yes"	"Art"	"dnr"	"Me"	"dnr"	"dnr"	"PC"	"dnr"	"dnr"
874	"Republican"	"(18,44]"	18	"No"	"Male"	"$100,001 - $150,000"	"Married (w/kids)"	"Bachelor's Degree"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"Yes"	"Right"	"Yes"	"Science"	"Yes"	"Me"	"Yes"	"Yes"	"PC"	"Own"	"No"
875	"Democrat"	"(18,44]"	18	"No"	"Female"	"dnr"	"dnr"	"Current K-12"	"No"	"No"	"No"	"No"	"No"	"Mom"	"No"	"No"	"Happy"	"No"	"Science"	"Yes"	"Circumstances"	"No"	"No"	"Mac"	"Own"	"No"
876	"Republican"	"(44,64]"	2	"unknown"	"Female"	"$75,000 - $100,000"	"Married (w/kids)"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"Art"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
877	"Democrat"	"(18,44]"	17	"No"	"Female"	"$25,001 - $50,000"	"Married (no kids)"	"Current Undergraduate"	"Yes"	"No"	"No"	"No"	"Yes"	"Dad"	"Yes"	"Yes"	"dnr"	"No"	"Science"	"No"	"Circumstances"	"Yes"	"No"	"Mac"	"Rent"	"Yes"
879	"Republican"	"(18,44]"	17	"No"	"Male"	"under $25,000"	"Single (no kids)"	"High School Diploma"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"dnr"	"Right"	"No"	"Science"	"No"	"Me"	"No"	"No"	"Mac"	"Rent"	"No"
880	"Democrat"	"(18,44]"	16	"Yes"	"Male"	"$100,001 - $150,000"	"Single (no kids)"	"Current Undergraduate"	"Yes"	"No"	"No"	"No"	"No"	"Mom"	"No"	"No"	"Happy"	"dnr"	"dnr"	"No"	"Me"	"Yes"	"Yes"	"Mac"	"Rent"	"No"
881	"Democrat"	"(44,64]"	16	"No"	"Male"	"$100,001 - $150,000"	"Married (w/kids)"	"Bachelor's Degree"	"No"	"No"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"Yes"	"Happy"	"dnr"	"Art"	"Yes"	"Me"	"Yes"	"No"	"PC"	"Own"	"dnr"
882	"Republican"	"(18,44]"	17	"No"	"Female"	"$75,000 - $100,000"	"Married (w/kids)"	"Master's Degree"	"No"	"No"	"No"	"Yes"	"No"	"Dad"	"No"	"No"	"Happy"	"Yes"	"Science"	"No"	"dnr"	"Yes"	"No"	"PC"	"Own"	"No"
884	"Republican"	"(18,44]"	16	"unknown"	"Male"	"dnr"	"dnr"	"Current Undergraduate"	"No"	"Yes"	"dnr"	"Yes"	"Yes"	"Mom"	"No"	"Yes"	"Right"	"Yes"	"Science"	"No"	"Me"	"Yes"	"dnr"	"Mac"	"Rent"	"No"
887	"Republican"	"(64,90]"	18	"Yes"	"Male"	"dnr"	"Married (w/kids)"	"dnr"	"No"	"No"	"No"	"Yes"	"Yes"	"Mom"	"Yes"	"No"	"Happy"	"No"	"Science"	"Yes"	"Me"	"Yes"	"Yes"	"PC"	"Own"	"Yes"
888	"Democrat"	"(44,64]"	18	"No"	"Male"	"over $150,000"	"Married (w/kids)"	"Doctoral Degree"	"No"	"Yes"	"No"	"No"	"Yes"	"Dad"	"Yes"	"Yes"	"Happy"	"No"	"Art"	"Yes"	"Me"	"Yes"	"No"	"Mac"	"Own"	"Yes"
889	"Democrat"	"(18,44]"	18	"No"	"Male"	"$50,000 - $74,999"	"Single (no kids)"	"Bachelor's Degree"	"No"	"No"	"No"	"No"	"No"	"Dad"	"Yes"	"No"	"Happy"	"No"	"Science"	"Yes"	"Me"	"Yes"	"No"	"PC"	"Rent"	"No"
890	"Democrat"	"(18,44]"	18	"Yes"	"Male"	"under $25,000"	"Single (no kids)"	"Current Undergraduate"	"No"	"No"	"No"	"No"	"No"	"Mom"	"No"	"Yes"	"Happy"	"Yes"	"Art"	"No"	"Me"	"Yes"	"Yes"	"Mac"	"Rent"	"No"
891	"Democrat"	"(18,44]"	18	"No"	"Male"	"$75,000 - $100,000"	"Domestic Partners (w/kids)"	"Current K-12"	"No"	"Yes"	"No"	"No"	"Yes"	"Mom"	"No"	"No"	"Happy"	"No"	"Science"	"Yes"	"Circumstances"	"Yes"	"No"	"Mac"	"Own"	"No"
892	"Democrat"	"(18,44]"	16	"No"	"Male"	"$50,000 - $74,999"	"Single (no kids)"	"Bachelor's Degree"	"No"	"Yes"	"Yes"	"Yes"	"No"	"Dad"	"Yes"	"No"	"Right"	"No"	"Science"	"dnr"	"Circumstances"	"Yes"	"No"	"PC"	"Own"	"dnr"
893	"Democrat"	"(18,44]"	18	"Yes"	"Female"	"under $25,000"	"Single (no kids)"	"dnr"	"No"	"No"	"No"	"No"	"Yes"	"Mom"	"Yes"	"Yes"	"Happy"	"No"	"Science"	"No"	"Me"	"Yes"	"No"	"Mac"	"Own"	"Yes"
894	"Democrat"	"(18,44]"	11	"unknown"	"Female"	"$25,001 - $50,000"	"Single (no kids)"	"dnr"	"No"	"dnr"	"Yes"	"dnr"	"Yes"	"Mom"	"Yes"	"Yes"	"Happy"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"Yes"	"dnr"	"Rent"	"No"
895	"Republican"	"(18,44]"	18	"No"	"Male"	"$100,001 - $150,000"	"Single (no kids)"	"Current K-12"	"No"	"No"	"No"	"No"	"No"	"Mom"	"Yes"	"No"	"Happy"	"No"	"Science"	"No"	"Circumstances"	"No"	"No"	"Mac"	"Own"	"No"
896	"Republican"	"(18,44]"	11	"unknown"	"Male"	"$75,000 - $100,000"	"Single (no kids)"	"Associate's Degree"	"dnr"	"Yes"	"No"	"No"	"dnr"	"Dad"	"Yes"	"dnr"	"dnr"	"No"	"dnr"	"Yes"	"dnr"	"Yes"	"No"	"dnr"	"Rent"	"No"
898	"Republican"	"(18,44]"	18	"No"	"Male"	"under $25,000"	"Single (no kids)"	"Current Undergraduate"	"No"	"No"	"No"	"No"	"Yes"	"Dad"	"No"	"No"	"Right"	"Yes"	"Science"	"No"	"Me"	"Yes"	"No"	"Mac"	"Own"	"No"
899	"Republican"	"(18,44]"	18	"Yes"	"Female"	"$100,001 - $150,000"	"Married (w/kids)"	"Master's Degree"	"No"	"Yes"	"No"	"No"	"Yes"	"Mom"	"Yes"	"No"	"Happy"	"Yes"	"Art"	"Yes"	"Me"	"Yes"	"No"	"PC"	"Own"	"Yes"
900	"Democrat"	"(18,44]"	5	"Yes"	"Male"	"$75,000 - $100,000"	"Single (no kids)"	"Current Undergraduate"	"dnr"	"No"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"Happy"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"PC"	"dnr"	"dnr"
901	"Democrat"	"(18,44]"	3	"unknown"	"Female"	"dnr"	"Single (no kids)"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Dad"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"Rent"	"dnr"
903	"Democrat"	"(18,44]"	17	"Yes"	"Male"	"$50,000 - $74,999"	"Single (no kids)"	"Bachelor's Degree"	"No"	"No"	"Yes"	"Yes"	"Yes"	"Mom"	"Yes"	"No"	"Happy"	"No"	"Art"	"dnr"	"Me"	"Yes"	"No"	"Mac"	"Rent"	"Yes"
904	"Democrat"	"(18,44]"	0	"unknown"	"Male"	"under $25,000"	"Single (no kids)"	"Bachelor's Degree"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
905	"Republican"	"(18,44]"	18	"No"	"Female"	"$25,001 - $50,000"	"Single (no kids)"	"Bachelor's Degree"	"No"	"No"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"Yes"	"Happy"	"No"	"Art"	"No"	"Circumstances"	"Yes"	"No"	"PC"	"Rent"	"Yes"
906	"Democrat"	"(18,44]"	18	"No"	"Male"	"$25,001 - $50,000"	"Married (no kids)"	"Bachelor's Degree"	"No"	"Yes"	"No"	"No"	"No"	"Mom"	"Yes"	"No"	"Right"	"Yes"	"Science"	"Yes"	"Circumstances"	"Yes"	"No"	"PC"	"Rent"	"No"
908	"Democrat"	"(18,44]"	18	"Yes"	"Male"	"under $25,000"	"Single (no kids)"	"Current K-12"	"Yes"	"No"	"Yes"	"Yes"	"No"	"Dad"	"No"	"No"	"Happy"	"Yes"	"Science"	"No"	"Me"	"No"	"No"	"Mac"	"Own"	"No"
909	"Democrat"	"(18,44]"	9	"Yes"	"Female"	"under $25,000"	"Single (no kids)"	"Current Undergraduate"	"Yes"	"No"	"No"	"dnr"	"dnr"	"Mom"	"Yes"	"dnr"	"Right"	"dnr"	"dnr"	"dnr"	"Circumstances"	"Yes"	"dnr"	"Mac"	"dnr"	"dnr"
910	"Democrat"	"(18,44]"	16	"No"	"Female"	"$50,000 - $74,999"	"Married (w/kids)"	"Associate's Degree"	"dnr"	"Yes"	"No"	"No"	"Yes"	"Dad"	"Yes"	"Yes"	"Happy"	"No"	"Art"	"Yes"	"Circumstances"	"Yes"	"No"	"dnr"	"Rent"	"Yes"
911	"Democrat"	"(18,44]"	18	"No"	"Male"	"$50,000 - $74,999"	"Single (no kids)"	"Bachelor's Degree"	"No"	"No"	"No"	"No"	"No"	"Dad"	"Yes"	"No"	"Happy"	"Yes"	"Science"	"No"	"Me"	"Yes"	"No"	"PC"	"Rent"	"No"
913	"Democrat"	"(18,44]"	18	"No"	"Female"	"under $25,000"	"Single (no kids)"	"Current Undergraduate"	"No"	"No"	"Yes"	"No"	"Yes"	"Mom"	"Yes"	"Yes"	"Happy"	"Yes"	"Science"	"No"	"Circumstances"	"Yes"	"No"	"PC"	"Rent"	"Yes"
915	"Democrat"	"(18,44]"	8	"Yes"	"Female"	"dnr"	"Single (no kids)"	"Current Undergraduate"	"Yes"	"No"	"dnr"	"No"	"No"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Me"	"Yes"	"dnr"	"dnr"	"Rent"	"dnr"
916	"Democrat"	"(18,44]"	18	"No"	"Male"	"$50,000 - $74,999"	"Single (no kids)"	"Current Undergraduate"	"No"	"No"	"No"	"No"	"Yes"	"Mom"	"Yes"	"No"	"Happy"	"Yes"	"Art"	"No"	"Circumstances"	"Yes"	"No"	"PC"	"Own"	"No"
917	"Democrat"	"(18,44]"	17	"Yes"	"Female"	"$25,001 - $50,000"	"Married (w/kids)"	"dnr"	"dnr"	"No"	"No"	"No"	"No"	"Mom"	"Yes"	"Yes"	"Right"	"No"	"Art"	"No"	"Me"	"No"	"No"	"PC"	"Own"	"No"
919	"Democrat"	"(18,44]"	18	"Yes"	"Male"	"$25,001 - $50,000"	"Single (no kids)"	"High School Diploma"	"No"	"No"	"No"	"No"	"No"	"Mom"	"Yes"	"No"	"Right"	"No"	"Science"	"Yes"	"Me"	"Yes"	"Yes"	"Mac"	"Rent"	"Yes"
920	"Democrat"	"(18,44]"	18	"No"	"Female"	"$75,000 - $100,000"	"Single (no kids)"	"Bachelor's Degree"	"No"	"No"	"No"	"No"	"Yes"	"Dad"	"No"	"Yes"	"Right"	"No"	"Science"	"Yes"	"Me"	"Yes"	"No"	"PC"	"Rent"	"No"
